Date,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom
2019-02-22,0.7561208009719849,0.755087947845459,0.7559930359481857,0.7549232022279284,0.0010698337202572628,0.7642153119206414,0.7491431856989874,0.004704556294849941,61.06796195630027,0.7567975521087646,0.7545760273933411,0.7583423256874084,0.7530312538146973,0.760563850402832,0.7508097290992737,0.7621086239814758,0.19526807444724523,0.0007767081260681152
2019-02-25,0.7615566253662109,0.7559083640575409,0.756848972781728,0.7554145669048382,0.0014344058768898105,0.7647805064112271,0.7490964145272648,0.004950225353240967,66.2214239752229,0.7608768343925476,0.7591749429702759,0.7632585167884827,0.7567932605743408,0.7649604082107544,0.7550913691520691,0.7673420906066895,4.092313495077292,0.0059272050857543945
2019-02-26,0.7584261298179626,0.7565630078315735,0.757091612325764,0.7556376456391437,0.001453966686620345,0.7649062776345692,0.7494001841764966,0.00500410795211792,62.147431289056016,0.7576840321222941,0.7563086946805317,0.7598014672597249,0.754191259543101,0.7611768047014872,0.7528159221013386,0.763294239838918,0.6775852383947745,0.001360774040222168
2019-02-27,0.7597629427909851,0.7569455146789551,0.7575025862434903,0.7559432232059468,0.0015593630375435596,0.7651031961051452,0.7498295555504334,0.00458545344216483,57.89507354497094,0.7604051033655802,0.7583826382954915,0.7617854078610737,0.7570023337999979,0.7638078729311625,0.7549798687299092,0.765188177426656,3.2889463480712595,0.0004615187644958496
2019-02-28,0.7607455253601074,0.7576001644134521,0.7580014999537391,0.75629894929144,0.0017025506622990738,0.7650698781551547,0.7498397170959287,0.004382912601743426,63.947629085921825,0.7596744100252787,0.7583485444386799,0.7620713909467061,0.7559515635172526,0.7633972565333048,0.7546256979306538,0.7657942374547322,2.8254734234205268,0.004624724388122559
2019-03-01,0.7596302032470703,0.7583582520484924,0.7582520696911748,0.756545708843709,0.001706360847465782,0.76475058614551,0.749936779147993,0.004774319274084908,66.8961357791145,0.7581734458605448,0.7546162803967793,0.7631873687108357,0.7496023575464884,0.7667445341746012,0.7460451920827229,0.7717584570248921,1.479929740305606,-0.001926422119140625
2019-03-04,0.7528079748153687,0.7581046402454377,0.7574145166333585,0.7562688396564244,0.001145676976934018,0.7639014772788333,0.7497249849423124,0.0051593950816563195,45.115564667770236,0.7520501613616943,0.7508046627044678,0.7540534734725952,0.7488013505935669,0.7552989721298218,0.7475558519363403,0.7573022842407227,-6.433394261328176,-0.005618155002593994
2019-03-05,0.7512075901031494,0.7576624572277069,0.7564596048594802,0.7558939322821078,0.0005656725773723892,0.7632517576884806,0.749255615406078,0.005039615290505546,41.89436650496045,0.7503586212793986,0.7494024236996968,0.7521637876828511,0.7475972572962443,0.7531199852625529,0.7466410597165425,0.7549251516660054,-8.261834468665862,-0.008555352687835693
2019-03-06,0.748878538608551,0.756843775510788,0.7552932869747219,0.755374273491474,-8.098651675214619e-05,0.7627939184643437,0.7484050253890346,0.005139866045543126,35.468595272151745,0.747034470240275,0.745117445786794,0.750795563062032,0.741356352965037,0.7527125875155131,0.7394393285115559,0.75647368033727,-11.38218560248285,-0.011866986751556396
2019-03-07,0.7438815832138062,0.7553017914295197,0.7535376402422733,0.7545229631005357,-0.0009853228582623608,0.7638167509243995,0.7460873118235559,0.005291708878108433,25.073228449638094,0.7443623344103495,0.743234892686208,0.7450090249379475,0.74258820215861,0.746136466662089,0.7414607604344685,0.746783157189687,-11.806026802585013,-0.01574862003326416
2019-03-08,0.7437875270843506,0.7540684640407562,0.7520376228333621,0.7537277456178553,-0.0016901227844932087,0.7646466076378385,0.7445098042483768,0.005275602851595197,27.852677998030558,0.7443743944168091,0.7421179413795471,0.7460439801216125,0.7404483556747437,0.7483004331588745,0.7381919026374817,0.749970018863678,-10.087640172138059,-0.009020447731018066
2019-03-11,0.7452675700187683,0.752439558506012,0.7509960762465014,0.7531010659438488,-0.0021049896973474036,0.765065170740408,0.7432827518231447,0.005284556320735386,15.90526307909964,0.7453317443529764,0.7441274126370747,0.7464719017346699,0.7429872552553812,0.7476762334505717,0.7417829235394795,0.7488163908322651,-7.980300428623146,-0.0059400200843811035
2019-03-12,0.7465695142745972,0.7512538969516754,0.7503150667123624,0.7526172473016821,-0.0023021805893197467,0.765283324515185,0.7425335802680638,0.005125565188271659,23.125683946013865,0.7466285427411398,0.7453307310740154,0.7478673259417217,0.7440919478734335,0.7491651376088461,0.7427941362063091,0.750403920809428,-6.096701313986267,-0.0023090243339538574
2019-03-13,0.7486711144447327,0.7501447141170502,0.7500621509788808,0.7523249411641303,-0.0022627901852494414,0.7651096929453631,0.7419805358506422,0.005267798900604248,25.701571583021263,0.7493356267611185,0.747412880261739,0.7505938609441121,0.7461546460787455,0.7525166074434916,0.744231899579366,0.7537748416264851,-3.32111229120449,0.004789531230926514
2019-03-14,0.752162516117096,0.749286413192749,0.7503852840770678,0.7523129096791648,-0.0019276256020969162,0.7650194814468799,0.7418670961593213,0.005215870482581002,33.05961879171892,0.7511328458786011,0.7502729296684265,0.7530224323272705,0.7483833432197571,0.7538823485374451,0.7475234270095825,0.7557719349861145,-1.7208106096125355,0.008374989032745361
2019-03-15,0.750485897064209,0.7483719825744629,0.7504007629981665,0.7521775754113902,-0.001776812413223694,0.7650019005716187,0.7417283340513368,0.0050798271383558,32.343002619500325,0.7503122488657633,0.7481224139531453,0.7526757319768269,0.7457589308420817,0.754865566889445,0.7435690959294636,0.7572290500005086,-2.306438481222379,0.005218327045440674
2019-03-18,0.7495689988136292,0.748048084974289,0.7502727992774685,0.7519843475152597,-0.0017115482377911828,0.7647927167040464,0.7413600085156803,0.004867030041558402,41.898085335416674,0.7499815026919047,0.7482698162396748,0.7512806852658589,0.7469706336657206,0.7529923717180887,0.7452589472134907,0.754291554292043,-2.278769841079335,0.0029994845390319824
2019-03-19,0.7497938275337219,0.7479067087173462,0.7501991113168921,0.7518220867758866,-0.00162297545899448,0.7645238625514962,0.741045303393557,0.004948794841766357,46.202298570838444,0.7512732148170471,0.7479604482650757,0.7531065940856934,0.7461270689964294,0.7564193606376648,0.742814302444458,0.758252739906311,-1.0879250393671696,0.0011227130889892578
2019-03-20,0.7506380081176758,0.7480826556682587,0.750266633901628,0.7517343772456487,-0.0014677433440207777,0.7640601115608663,0.7408663196181804,0.004804662295750209,55.13607939617704,0.7502952218055725,0.7496141195297241,0.7513191103935242,0.7485902309417725,0.7520002126693726,0.7479091286659241,0.7530241012573242,-1.5622574344125963,-0.001524507999420166
2019-03-21,0.7526719570159912,0.7489616930484772,0.7506366836115299,0.7518038275990074,-0.0011671439874775258,0.7632758033764907,0.740987681101506,0.004606779132570539,81.02735864140908,0.751192053159078,0.7490316430727642,0.7548323671023052,0.745391329129537,0.756992777188619,0.7432309190432231,0.7606330911318462,-0.5505747495265095,0.0021860599517822266
2019-03-22,0.7482229471206665,0.7494052350521088,0.7502653395360125,0.7515385771932044,-0.0012732376571918946,0.7628454072096968,0.7406282918831681,0.004479689257485526,61.97436937197882,0.7473474343617758,0.7457433740297954,0.749827007452647,0.7432638009389242,0.7514310677846273,0.7416597406069438,0.7539106408754985,-3.1649641377863356,-0.0013460516929626465
2019-03-25,0.7448789477348328,0.7493663728237152,0.7494366638742925,0.7510452713073991,-0.0016086074331065348,0.7613945244472359,0.7404114068824913,0.0044870759759630474,49.046766902343315,0.7450023492177328,0.7437416116396587,0.746139685312907,0.7426042755444845,0.7474004228909811,0.7413435379664104,0.7485377589861553,-4.299001133589668,-0.00491487979888916
2019-03-26,0.7467144727706909,0.7493808686733245,0.7490178652429692,0.750724471415791,-0.0017066061728218118,0.760337711153683,0.7402970544713171,0.0041320281369345525,50.346492052908424,0.7467415531476339,0.7456406156222026,0.7478154102961223,0.7445667584737142,0.7489163478215536,0.743465820948283,0.749990204970042,-2.4663332528291995,-0.003923535346984863
2019-03-27,0.7474343776702881,0.7492571949958802,0.748774251770249,0.750480760767976,-0.001706508997726952,0.758743853425108,0.7406580556878223,0.003997364214488438,46.83477491495431,0.7464573582013448,0.7453070680300395,0.7485846678415935,0.7431797583897909,0.7497349580128988,0.7420294682184856,0.7518622676531475,-2.1629056784275837,-0.005237579345703125
2019-03-28,0.745617687702179,0.7486027121543884,0.7482886265290074,0.7501205331334725,-0.0018319066044650834,0.7565072765433491,0.7413818488037882,0.003949352673121861,31.679058157694513,0.7453778982162476,0.7444202899932861,0.7465752959251404,0.7432228922843933,0.7475329041481018,0.7422652840614319,0.7487303018569946,-2.4124845497297507,-0.002605259418487549
2019-03-29,0.7445738911628723,0.7480115115642547,0.7477171287803712,0.7497096707652798,-0.0019925419849086135,0.7540901817131092,0.7422933124256086,0.004144932542528425,32.84264714531345,0.7460076411565145,0.7425474325815837,0.7480340997378032,0.740520974000295,0.751494308312734,0.7370607654253643,0.7535207668940227,-1.4813981317489933,-0.0003050565719604492
2019-04-01,0.7492320537567139,0.7479778170585633,0.747950194161347,0.7496742917276082,-0.0017240975662612401,0.7535264386365341,0.742499463396318,0.004331086363111224,49.1966039355464,0.7490793069203695,0.7483197848002117,0.7499915758768718,0.7474075158437093,0.7507510979970297,0.7466479937235515,0.751663366953532,0.9103671010502795,0.0025175809860229492
2019-04-02,0.751258373260498,0.7481242716312408,0.7484591447919856,0.7497916311004149,-0.0013324863084293037,0.7535352157577203,0.7424957645908666,0.0042675989014761785,53.215737495517516,0.7502552270889282,0.748856782913208,0.7526568174362183,0.746455192565918,0.7540552616119385,0.7450567483901978,0.7564568519592285,1.8763651703085757,0.003823995590209961
2019-04-03,0.7494566440582275,0.748006135225296,0.7486126062175613,0.7497668172454381,-0.001154211027876828,0.7535891487102234,0.7424996421833313,0.004250079393386841,47.51072573271574,0.7502351005872091,0.7483076850573223,0.7513840595881145,0.7471587260564169,0.7533114751180013,0.74523131052653,0.7544604341189067,1.8676969271815984,0.003838956356048584
2019-04-04,0.749512791633606,0.7476902186870575,0.7487510962815682,0.7497480005334506,-0.000996904251882369,0.7535428722353569,0.7431090395001777,0.004054197243281773,42.73797975479961,0.7490215500195821,0.7483616868654888,0.7501726547876995,0.7472105820973715,0.7508325179417928,0.7465507189432781,0.7519836227099101,0.7282715346282616,0.004938900470733643
2019-04-05,0.7482397556304932,0.7476918995380402,0.7486724284890951,0.7496362786887871,-0.000963850199692029,0.7533101682099133,0.7437869663802357,0.0040680766105651855,50.04524422253739,0.7479264736175537,0.7466208934783936,0.7495453357696533,0.745002031326294,0.7508509159088135,0.7436964511871338,0.7524697780609131,-0.5834712891961364,-0.0009922981262207031
2019-04-08,0.7478871941566467,0.7479927241802216,0.74855162320718,0.7495067168715915,-0.0009550936644114882,0.7531991049616419,0.7441599920422949,0.003982224634715489,59.651793432114246,0.7486544052759806,0.7462986906369526,0.7502429087956746,0.7447101871172587,0.7525986234347025,0.7423544724782307,0.7541871269543965,0.05442886558190931,-0.0033711791038513184
2019-04-09,0.751111626625061,0.7484324395656585,0.7489454698868541,0.7496255990755523,-0.0006801291886981975,0.7534362428225295,0.7443770654164535,0.004210306065423148,62.95354619393446,0.7514534592628479,0.7501215934753418,0.7524434924125671,0.7491315603256226,0.7537753582000732,0.7477996945381165,0.7547653913497925,3.7310907692201876,0.001654982566833496
2019-04-10,0.7503113746643066,0.7487201392650604,0.7491556090833852,0.7496763972673118,-0.0005207881839266459,0.7535595086706318,0.7444178255903088,0.003976298230034965,58.43539412241702,0.7499394218126932,0.7489589651425679,0.7512918313344319,0.7476065556208292,0.7522722880045573,0.7466260989507039,0.7536246975262959,1.6161088579161196,0.0007985830307006836
2019-04-11,0.7508748173713684,0.7492458522319794,0.7494201026661519,0.7497651691268716,-0.0003450664607197451,0.7533405476020741,0.7445080167842936,0.003738854612622942,66.63661261968176,0.7494867444038391,0.7479408383369446,0.7524207234382629,0.7450068593025208,0.7539666295051575,0.7434609532356262,0.7569006085395813,1.08320188699682,0.002635061740875244
2019-04-12,0.7475014925003052,0.7495386123657226,0.7491249318714062,0.7495974893767556,-0.00047255750534946905,0.7531707897172755,0.7443793342127019,0.0037085626806531635,58.07417782029911,0.7485819061597189,0.7460747758547466,0.7500086228052776,0.7446480592091879,0.7525157531102499,0.7421409289042156,0.7539424697558086,-0.2254642704788331,-0.00038570165634155273
2019-04-15,0.7500468492507935,0.7496200919151306,0.7492667653143887,0.7496307752933511,-0.0003640099789623541,0.7532179850276297,0.7443799239460642,0.0038620063236781527,52.543596537582715,0.7496779163678488,0.74730650583903,0.7524182597796123,0.7445661624272665,0.754789670308431,0.7421947518984477,0.7575300137201946,1.7311240523800926,-0.0010647773742675781
2019-04-16,0.7480550408363342,0.7492997586727143,0.7490803461639188,0.749514054222461,-0.0004337080585421482,0.7531170281587766,0.7443070021451784,0.0039029334272657123,39.978369105114965,0.7478465040524801,0.7464048067728679,0.7494967381159465,0.7447545727094015,0.7509384353955587,0.7433128754297893,0.7525886694590251,-1.2307324479247772,-0.002256333827972412
2019-04-17,0.7485422492027283,0.7492083191871644,0.7489975620160434,0.7494420686654437,-0.0004445066494003225,0.7529180318534284,0.744296422559032,0.0040512340409415105,46.88293691914451,0.7499344944953918,0.7465733289718628,0.7519034147262573,0.7446044087409973,0.7552645802497864,0.7412432432174683,0.7572335004806519,2.604089661411693,-0.0023325681686401367
2019-04-18,0.7491759061813354,0.7491746306419372,0.7490249995799344,0.7494223529258801,-0.0003973533459457057,0.7523111024949306,0.7445537468340641,0.0038514690739767893,48.89510106736521,0.7482792536417643,0.7473826011021931,0.7500725587209065,0.7455892960230509,0.7509692112604777,0.7446926434834797,0.7527625163396199,-0.15997389945227738,0.0016744136810302734
2019-04-19,0.7476076483726501,0.7491114199161529,0.7488069455480445,0.7492879303663815,-0.0004809848183370269,0.7522970583242583,0.7445062611299349,0.00364723801612854,47.966232361548464,0.7475784023602804,0.7467994491259258,0.7483866016070049,0.7459912498792013,0.7491655548413595,0.7452122966448467,0.749973754088084,-1.6321566427849086,-0.0024392008781433105
2019-04-22,0.7473339438438416,0.7490560948848725,0.7485803299012441,0.7491431906239712,-0.0005628607227270432,0.752093466188932,0.7449553528761619,0.0035077546324048725,48.21087124132613,0.7479087313016256,0.7466977039972942,0.7485449711481731,0.7460614641507467,0.7497559984525045,0.7448504368464153,0.750392238299052,-1.4800446713412643,-0.0007210969924926758
2019-04-23,0.7493274807929993,0.7488776803016662,0.7486952761922834,0.7491568417476029,-0.0004615655553195097,0.7521353487162817,0.7451747711510431,0.003625290734427316,43.73128264411579,0.747839629650116,0.7462226152420044,0.7509444952011108,0.7431177496910095,0.7525615096092224,0.741500735282898,0.7556663751602173,-1.9617983513167208,0.0007852315902709961
2019-04-24,0.7447291612625122,0.7483194589614868,0.7480851046646263,0.748828865415374,-0.0007437607507476685,0.7523884491687812,0.744651149057766,0.004172687019620623,34.518464641121426,0.7430982192357382,0.7414839069048564,0.746343473593394,0.7382386525472006,0.7479577859242758,0.7366243402163188,0.7512030402819316,-12.886457294475479,-0.004446744918823242
2019-04-25,0.7411249876022339,0.7473444759845733,0.7470143174242583,0.7482582077995859,-0.001243890375327572,0.7532442187097319,0.7433461095068208,0.004290095397404262,26.862525991201892,0.7409300009409586,0.7400752504666646,0.7419797380765278,0.7390255133310953,0.7428344885508219,0.7381707628568013,0.7438842256863911,-15.371897882108462,-0.00648266077041626
2019-04-26,0.7419498562812805,0.7467893123626709,0.7462351695561079,0.7477909225019336,-0.0015557529458256614,0.7536395195915202,0.7426884051368734,0.0041932931968144006,35.01250285618657,0.7421165506045023,0.7407387097676594,0.7433276971181233,0.7395275632540385,0.7447055379549662,0.7381497224171956,0.7459166844685872,-11.088620169332726,-0.005384087562561035
2019-04-29,0.7429420948028564,0.7460788369178772,0.7457285426709923,0.7474317500797797,-0.0017032074087873772,0.7537710948007175,0.7419278340322903,0.003972700663975307,29.063975382194243,0.7428545157114664,0.7419933875401814,0.7438032229741414,0.7410446802775065,0.7446643511454264,0.7401835521062214,0.7456130584081013,-8.260097866156926,-0.006385385990142822
