Date,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom
2019-02-22,1.3041380643844604,1.2932549118995667,1.297123599262733,1.2950111222556715,0.0021124770070615195,1.3219614479164743,1.2775421169181203,0.01101342269352509,59.41362607404514,1.3031394879023235,1.2982173760732019,1.3090601762135825,1.2922966877619428,1.3139822880427041,1.2873745759328212,1.3199029763539631,0.19526807444724523,0.013582348823547363
2019-02-25,1.306557536125183,1.2945428848266602,1.2985749741646484,1.2958664121719317,0.0027085619927167404,1.3192161293037576,1.2788584856979208,0.01034939289093024,62.84003641316091,1.30728280544281,1.3049794435501096,1.3088608980178833,1.3034013509750364,1.3111642599105837,1.301097989082336,1.312742352485657,4.092313495077292,0.014150381088256614
2019-02-26,1.31271493434906,1.2971738576889038,1.300750352654558,1.297114450851719,0.0036359018028391255,1.3185134764483541,1.2792311672398478,0.011160416262490471,76.82511206401968,1.3176906903584797,1.3073602120081582,1.3230454126993816,1.3020054896672564,1.333375891049703,1.2916750113169349,1.338730613390605,0.6775852383947745,0.0065839290618896484
2019-02-27,1.3258028030395508,1.3008333325386048,1.3046045757907108,1.2992395139767434,0.005365061813967342,1.3225072990347377,1.2770131815980443,0.011754504271916044,80.84292342594858,1.32804540793101,1.3212090333302815,1.3326391776402793,1.3166152636210122,1.3394755522410078,1.3097788890202837,1.344069321950277,3.2889463480712595,0.02129042148590088
2019-02-28,1.3318239450454712,1.3054479718208314,1.3087921710606738,1.30165317553739,0.0071389955232838975,1.3272139974468933,1.2743172458773866,0.011829818998064361,87.32619537086651,1.3301400740941365,1.3281901280085247,1.333773891131083,1.324556310971578,1.3357238372166949,1.3226063648859663,1.3393576542536414,2.8254734234205268,0.027685880661010742
2019-03-01,1.3264886140823364,1.310113215446472,1.3115147007563142,1.3034928376518304,0.008021863104483717,1.3300818243019628,1.2730040392882775,0.01193263701030191,88.04698452450631,1.3255342245101929,1.3224296569824217,1.3295931816101074,1.318370699882507,1.3326977491378786,1.3152661323547359,1.3367567062377932,1.479929740305606,0.01993107795715332
2019-03-04,1.32397723197937,1.3134553670883178,1.3134320132521689,1.3050102001946111,0.008421813057557737,1.3325141038650987,1.272195831323195,0.011885906968798004,81.46986588601848,1.3221207062403362,1.3187549908955893,1.3273429473241172,1.3135327498118083,1.330708662668864,1.3101670344670615,1.335930903752645,-6.433394261328176,0.011262297630309837
2019-03-05,1.3178529739379885,1.315999948978424,1.3141121610499873,1.3059615167681946,0.008150644281792685,1.3340397889186786,1.2721453135440899,0.012201317719050848,72.17553009131821,1.3158435424168904,1.3119558493296304,1.321740667025248,1.3060587247212727,1.325628360112508,1.3021710316340127,1.3315254847208657,-8.261834468665862,-0.007949829101562278
2019-03-06,1.3156682252883911,1.316953670978546,1.3143515555482033,1.306680532214135,0.007671023334068217,1.335321278122603,1.2728583626473557,0.011733523436955075,60.403965793470796,1.3151172399520874,1.3131452798843384,1.31764018535614,1.3106223344802859,1.319612145423889,1.3086503744125368,1.3221350908279415,-11.38218560248285,-0.016155719757080078
2019-03-07,1.3182177543640137,1.3183242082595825,1.3149463553660203,1.3075351412622742,0.007411214103746122,1.3367467159273931,1.2739103442189386,0.011911187853132008,64.65331113926439,1.315297285715739,1.3118552764256797,1.3216597636540732,1.3054927984873455,1.3251017729441326,1.3020507891972861,1.3314642508824668,-11.806026802585013,-0.008270859718322754
2019-03-08,1.3092432022094729,1.3188347220420837,1.31406894718809,1.3076616642954,0.006407282892689992,1.3371148886742212,1.2749747452674292,0.01217782497406009,54.61038108177379,1.3068803946177165,1.3029558261235556,1.313167770703634,1.2966684500376382,1.317092339197795,1.2927438815434773,1.3233797152837123,-10.087640172138059,-0.014734029769897017
2019-03-11,1.2988362312316897,1.3180625915527344,1.3117254524255668,1.3070079285129028,0.004717523912664001,1.337024236718764,1.2755812396606305,0.012072299207959871,43.906142686449364,1.3016068538029988,1.2934559981028237,1.3069870869318643,1.2880757649739583,1.3151379426320393,1.2799249092737832,1.3205181757609048,-7.980300428623146,-0.019016742706298828
2019-03-12,1.3248542547225952,1.3192765235900878,1.313745268163571,1.3083298786025097,0.005415389561061357,1.3385130386126247,1.2779373426663672,0.012759523732321603,57.29405427706981,1.3168373902638753,1.3090837399164834,1.3326079050699868,1.2933132251103718,1.3403615554173787,1.28555957476298,1.3561320702234902,-6.096701313986267,0.009186029434204102
2019-03-13,1.3066771030426023,1.3173639535903932,1.3126578581449606,1.3082074507832573,0.0044504073617033235,1.338055660094677,1.2801416260343208,0.013609579631260447,39.17042417042402,1.3120660384496052,1.3010832468668618,1.3176598946253457,1.2954893906911213,1.3286426862080891,1.284506599108378,1.3342365423838296,-3.32111229120449,-0.011540651321411355
2019-03-14,1.3285682201385498,1.3170383810997008,1.3151056061439743,1.3097156559206864,0.00538995022328792,1.3392336012634345,1.2832527516570977,0.014726408890315481,48.43734801749007,1.3276108105977376,1.3220661083857217,1.3341129223505654,1.3155639966328938,1.3396576245625813,1.310019294420878,1.3461597363154092,-1.7208106096125355,0.019325017929076926
2019-03-15,1.3258554935455322,1.3169750690460205,1.3167594349749832,1.3109111994484528,0.005848235526530354,1.3380075835394845,1.2890807009530083,0.014971945966993075,49.68827293462478,1.3253969351450603,1.321183403333028,1.3300690253575644,1.316511313120524,1.3342825571695967,1.3122977813084917,1.3389546473821008,-2.306438481222379,0.02701926231384255
2019-03-18,1.329716444015503,1.3175489902496338,1.318752820981217,1.3123041805274935,0.006448640453723398,1.338439540789397,1.2925648165485546,0.0146364314215524,52.78873200276196,1.3242926994959514,1.318621357282003,1.3353877862294516,1.3075262705485027,1.3410591284434001,1.3018549283345542,1.3521542151769004,-2.278769841079335,0.004862189292907715
2019-03-19,1.326435923576355,1.3184072852134705,1.3199348367650843,1.3133509763088909,0.006583860456193413,1.3378630157047875,1.2965442184871072,0.013523910726819719,54.28906048016687,1.3271926641464233,1.3235185146331787,1.3301100730895996,1.3206011056900024,1.3337842226028442,1.3169269561767578,1.3367016315460205,-1.0879250393671696,0.019758820533752663
2019-03-20,1.3271400928497314,1.3195544719696044,1.3210433377011837,1.314372392348953,0.006670945352230673,1.3386780656027677,1.297830077345383,0.01392985241753716,55.81881044317843,1.3230324983596802,1.319101095199585,1.3310714960098267,1.3110620975494385,1.3350028991699219,1.3071306943893433,1.3430418968200684,-1.5622574344125963,-0.0014281272888183594
2019-03-21,1.320533037185669,1.31978600025177,1.320964829929566,1.314828736410932,0.006136093518634089,1.3384400651616741,1.2996701433496782,0.014643762792859774,51.12794006620594,1.3167519966761272,1.310577710469564,1.3267073233922324,1.3006223837534587,1.3328816095987956,1.2944480975468955,1.3428369363149009,-0.5505747495265095,-0.005322456359863281
2019-03-22,1.313232183456421,1.3201848983764648,1.3197751920106207,1.3147104732291164,0.005064718781504274,1.3378182353468344,1.3012013850717143,0.014944834368569526,51.975534590452234,1.3146150906880696,1.3070210615793862,1.320826212565104,1.3008099397023518,1.3284202416737874,1.2932159105936685,1.3346313635508218,-3.1649641377863356,-0.01648426055908203
2019-03-25,1.3206549882888794,1.3223667740821838,1.3199105452841988,1.3151508076779876,0.0047597376062111785,1.3374792231018136,1.3029501425331045,0.014752728598458458,61.13481701033109,1.3205067316691081,1.3164399464925132,1.3247217734654746,1.3122249046961467,1.3287885586420696,1.3081581195195517,1.333003600438436,-4.299001133589668,-0.005780935287475586
2019-03-26,1.3215277194976809,1.3220341205596924,1.3201593413170423,1.3156231715164834,0.00453616980055882,1.3375600099795018,1.3037506341702787,0.015067969049726246,47.71623539348205,1.3213882048924763,1.316621939341227,1.3262939850489297,1.3117161591847737,1.331060250600179,1.3069498936335244,1.3359660307566323,-2.4663332528291995,-0.005612373352050559
