,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom,^SSMI,usd_interest,usd_inflation,chf_interest,chf_inflation
2019-03-08,0.9894132614135742,0.9986801981925963,0.997483887503031,0.9997189169377358,-0.0022350294347048,1.0048053956875846,0.9904882573237376,0.0052110680512019,25.5539311435719,0.9902893702189128,0.987520178159078,0.992182453473409,0.9856270949045816,0.994951645533244,0.9828579028447468,0.9968447287877402,-10.08764017213806,-0.0122896432876586,9268.3603515625,2.4,1.07527,-0.75,0.7
2019-03-11,0.9922603964805604,0.9978762328624724,0.996680273499574,0.999166433940908,-0.0024861604413342,1.0046152366434944,0.9898334072793116,0.0051070877483912,31.37556508603716,0.9914467334747314,0.9899040460586548,0.9938030838966369,0.9875476956367496,0.9953457713127134,0.9860050082206728,0.9977021217346188,-7.980300428623146,-0.0091415047645567,9341.349609375,2.4,1.07527,-0.75,0.7
2019-03-12,0.9898638129234314,0.9968716144561768,0.9956315872570904,0.9984773509025764,-0.002845763645486,1.0049963695090165,0.9888271468598496,0.0050294399261474,28.706822276180787,0.990891675154368,0.9879450996716816,0.9928103884061176,0.986026386419932,0.995756963888804,0.9830798109372456,0.9976756771405536,-6.096701313986267,-0.0057554244995118,9331.6201171875,2.4,1.00202,-0.75,0.7
2019-03-13,0.9926543235778807,0.9961080431938172,0.9951735466910582,0.9980460155451916,-0.0028724688541333,1.005050829960073,0.9886454006898756,0.005223091159548,35.3162868107228,0.993287980556488,0.9910854697227476,0.9948568344116212,0.9895166158676146,0.9970593452453614,0.9873141050338744,0.9986281991004944,-3.32111229120449,-0.0032624602317812,9387.4296875,2.4,1.00202,-0.75,0.7
2019-03-14,0.9967207312583924,0.995830088853836,0.9954115750860326,0.997947846338762,-0.0025362712527293,1.0049051944612977,0.9893256064057828,0.0053050688334873,45.25306856192402,0.9962714513142904,0.9954345027605692,0.9975576798121136,0.994148274262746,0.9983946283658348,0.9933113257090248,0.999680856863658,-1.7208106096125355,0.0073074698448182,9481.900390625,2.4,1.00202,-0.75,0.7
2019-03-15,0.9965618252754213,0.9952115178108216,0.9955885366536308,0.9978451781118478,-0.002256641458217,1.0049257346762823,0.9894538155422998,0.0054024287632533,38.19021022948439,0.9967630902926128,0.9946948488553364,0.9986300667126974,0.9928278724352518,1.0006983081499734,0.9907596309979756,1.0025652845700583,-2.306438481222379,0.0043014287948608,9483.099609375,2.4,1.00202,-0.75,0.7
2019-03-18,0.9976056814193726,0.9948017954826356,0.9958988666175912,0.9978274376161088,-0.0019285709985178,1.0049913778913242,0.9895967289793268,0.0055053787572043,42.17732904835177,0.9985705614089966,0.9966408014297484,0.9995354413986206,0.9956759214401244,1.0014652013778689,0.9937461614608764,1.002430081367493,-2.278769841079335,0.0077418684959411,9496.9296875,2.4,1.00202,-0.75,0.7
2019-03-19,0.9990009665489196,0.9945617020130156,0.9963761127608723,0.997914365685206,-0.0015382529243336,1.0051540238123406,0.9897791879910957,0.0054391367094857,45.59984969075164,0.9997750719388326,0.997937599817912,1.0008384386698403,0.996874233086904,1.0026759107907612,0.9950367609659831,1.003739277521769,-1.0879250393671696,0.0063466429710388,9525.919921875,2.4,1.00202,-0.75,0.7
2019-03-20,1.0014019012451172,0.9951399683952332,0.9971493109892178,0.9981727016526069,-0.0010233906633889,1.0054714178431603,0.9897298181664372,0.0051588756697518,62.09727497400125,1.0013047854105632,0.9991979201634726,1.003508766492208,0.9969939390818278,1.0056156317392988,0.9948870738347372,1.0078196128209436,-1.5622574344125963,0.0046811699867247,9463.3203125,2.41,1.00202,-0.75,0.7
2019-03-21,1.0090817213058472,0.9964564621448516,0.9989850664225456,0.9989807771824764,4.289240069121902e-06,1.0074152584161415,0.9886941497240408,0.00543817452022,71.04170596428212,1.0082065264383953,1.0066179831822717,1.0106702645619714,1.004154245058695,1.0122588078180952,1.0025657018025715,1.014722545941671,-0.5505747495265095,0.0125198960304259,9454.0498046875,2.41,1.00202,-0.75,0.7
2019-03-22,1.0081660747528076,0.9983317434787752,1.0003975292425855,0.9996611695950934,0.0007363596474923,1.0089001230812362,0.9881118185901352,0.0055373609066009,86.49105063420306,1.0066266457239788,1.0045786698659265,1.0102140506108603,1.000991264979045,1.0122620264689128,0.9989432891209922,1.0158494313557944,-3.164964137786336,0.010560393333435,9319.419921875,2.41,1.00202,-0.75,0.7
2019-03-25,1.0060462951660156,0.9997103333473204,1.0012665701538823,1.000134141859606,0.0011324282942763,1.0097012156045757,0.9878853506052176,0.0053357737404959,77.60743299537552,1.0066123008728027,1.0045499801635742,1.0081086158752444,1.0030536651611326,1.0101709365844729,1.000991344451904,1.0116672515869145,-4.299001133589668,0.007045328617096,9305.5,2.4,1.00202,-0.75,0.7
2019-03-26,1.0077495574951172,1.0014989078044891,1.0022639528217647,1.0006982467214958,0.0015657061002689,1.010802526637415,0.9875679956232508,0.0050875544548034,86.840741841147,1.0070785681406658,1.0056860049565637,1.0091421206792195,1.0036224524180095,1.010534683863322,1.0022298892339072,1.012598236401876,-2.4663332528291995,0.00634765625,9389.2998046875,2.4,1.00202,-0.75,0.7
2019-03-27,1.0064412355422974,1.0028775990009309,1.0029066117018468,1.0011236533008143,0.0017829584010324,1.0115505842563248,0.9874350579384232,0.0049790782587869,80.24477627553031,1.006341775258382,1.003591577212016,1.0091914335886636,1.0007419188817344,1.0119416316350298,0.997991720835368,1.014791289965311,-2.162905678427584,-0.0026404857635498,9390.58984375,2.41,1.00202,-0.75,0.7
2019-03-28,1.0053281784057615,1.0037383437156675,1.003279160425526,1.0014350996048844,0.0018440608206415,1.0121211865273654,0.9874472460421384,0.0046971184866769,71.69339113871092,1.0047104756037395,1.0034858783086142,1.0065527757008872,1.0016435782114663,1.0077773729960124,1.0004189809163413,1.00961967309316,-2.4124845497297507,-0.0028378963470461,9405.9296875,2.41,1.00202,-0.75,0.7
2019-03-29,1.0051968097686768,1.0046018421649934,1.0035741834013954,1.0017137448022024,0.0018604385991929,1.0124149418824313,0.9873984180933836,0.0046368709632328,71.79304348349308,1.0045355161031086,1.0033383766810098,1.0063939491907754,1.001479943593343,1.0075910886128745,1.0002828041712442,1.009449521700541,-1.4813981317489933,-0.0008494853973388,9477.83984375,2.43,1.00202,-0.75,0.7
2019-04-01,1.0050251483917236,1.0053437888622283,1.0037974087845227,1.0019590339569815,0.001838374827541,1.0127683310045337,0.9873772533403304,0.0046932910169874,69.58765806650595,1.0043543577194214,1.0018621683120728,1.0075173377990725,0.998699188232422,1.010009527206421,0.9962069988250732,1.0131725072860718,0.9103671010502796,-0.0027244091033935,9538.1103515625,2.41,1.00202,-0.75,0.7
2019-04-02,1.000800609588623,1.005523753166199,1.0033363627543843,1.0018732247445108,0.0014631380098735,1.0127278574195266,0.987357597759688,0.004646748304367,54.133615177992255,1.0008846521377563,0.9999660253524778,1.0017192363739016,0.9991314411163326,1.00263786315918,0.998212814331054,1.0034724473953254,1.876365170308576,-0.0056406259536743,9536.5703125,2.41,1.00202,-0.75,0.7
2019-04-03,1.0018433332443235,1.0055678963661194,1.0031066659066823,1.0018710105593118,0.0012356553473706,1.0128866047242462,0.9878212600371062,0.0046159284455435,51.08140152908896,1.0026594003041585,1.0004955927530923,1.0040071407953897,0.9991478522618612,1.0061709483464558,0.9969840447107948,1.007518688837687,1.8676969271815984,-0.0034848451614379,9570.08984375,2.41,1.00202,-0.75,0.7
2019-04-04,1.00271737575531,1.0049314618110656,1.0030467751141636,1.0019337042775338,0.0011130708366298,1.01308799777572,0.9882999261801976,0.0045611560344696,26.60924274022537,1.0017886360486348,1.0006688038508096,1.003837207953135,0.9986202319463092,1.0049570401509604,0.997500399748484,1.007005612055461,0.7282715346282616,-0.0024794340133666,9563.7099609375,2.41,1.00202,-0.75,0.7
2019-04-05,1.0000799894332886,1.0041228532791138,1.0025903465478752,1.001796392066849,0.0007939544810262,1.012439053381918,0.9900155433759706,0.0045531264373234,23.61995877571657,0.9999306400616964,0.9990406433741252,1.00096998612086,0.9980012973149618,1.0018599828084311,0.9971113006273906,1.0028993288675945,-0.5834712891961364,-0.004945158958435,9541.150390625,2.41,1.00202,-0.75,0.7
2019-04-08,1.000100016593933,1.0035282254219056,1.0022072188626532,1.0016707346244107,0.0005364842382424,1.0120306480803511,0.991207910688875,0.0044587595122201,27.52115798866167,1.0007419387499492,0.999078114827474,1.0017638405164084,0.9980562130610148,1.0034276644388835,0.9963923891385398,1.0044495662053428,0.0544288655819093,-0.0007005929946899,9547.330078125,2.41,1.00202,-0.75,0.7
2019-04-09,1.000890851020813,1.0028423547744751,1.0020047007331394,1.0016129654685886,0.0003917352645508,1.011010060644301,0.993331201934663,0.0043439524514334,22.15069169482173,1.0006985068321228,0.9993929862976074,1.0021963715553284,0.997895121574402,1.0035018920898438,0.9965896010398864,1.004999756813049,3.731090769220188,-0.0009524822235105,9582.2197265625,2.41,1.00202,-0.75,0.7
2019-04-10,1.0003501176834106,1.0022332429885863,1.0017501494947196,1.001519421188205,0.0002307283065146,1.010245969859529,0.9948648721299884,0.0040359199047088,23.62324227219229,0.999253531297048,0.9979067246119184,1.0016969243685403,0.995463331540426,1.00304373105367,0.9941165248552964,1.0054871241251626,1.6161088579161196,-0.0023672580718994,9556.3095703125,2.41,1.44217,-0.75,0.7
2019-04-11,0.9977948665618896,1.0014799118041993,1.0011416444281305,1.0012435282529224,-0.0001018838247919,1.0101414882566992,0.9950767672631676,0.0039556835378919,21.000220272403894,0.997475485006968,0.995750327905019,0.9995200236638389,0.9937057892481485,1.0012451807657878,0.9919806321461994,1.0032897194226584,1.08320188699682,-0.0022851228713989,9549.259765625,2.41,1.44217,-0.75,0.7
2019-04-12,0.997267484664917,1.000686979293823,1.0005456198491745,1.0009490065056628,-0.0004033866564883,1.0100632565108167,0.995225564948,0.0039721684796469,20.378880991823863,0.9981595675150552,0.995818813641866,0.9996082385381062,0.9943701426188152,1.0019489924112954,0.9920293887456256,1.0033976634343464,-0.2254642704788331,-0.0028325319290161,9484.91015625,2.41,1.44217,-0.75,0.7
2019-04-15,0.9976056814193726,0.9999450325965882,1.000093321629205,1.0007013527955673,-0.0006080311663623,1.0100632565108167,0.995225564948,0.0039542402539934,22.62414778975149,0.9976671735445658,0.9960338672002156,0.9992389877637228,0.9944620529810586,1.000872294108073,0.9928287466367084,1.00244410832723,1.7311240523800926,-0.0032851696014404,9513.7099609375,2.41,1.44217,-0.75,0.7
2019-04-16,0.996343433856964,0.9994993150234224,0.9995164158180908,1.0003785439853004,-0.0008621281672094,1.0102915495935074,0.9947315185961136,0.0038748213223049,28.953397391514518,0.9954237540562948,0.9940373698870342,0.9977298180262248,0.991731305917104,0.9991162021954856,0.9903449217478436,1.0014222661654155,-1.2307324479247772,-0.0040066838264466,9579.849609375,2.41,1.44217,-0.75,0.7
2019-04-17,0.9925557971000672,0.9985705614089966,0.9984455513999334,0.9997990812530608,-0.0013535298531274,1.0110309460823814,0.9931075116927344,0.0040600299835205,15.172796073366683,0.992025931676229,0.990707317988078,0.9938744107882184,0.9888588388760886,0.9951930244763694,0.9875402251879376,0.9970415035883587,2.604089661411693,-0.0052390694618223,9596.599609375,2.42,1.44217,-0.75,0.7
2019-04-18,0.9897069931030272,0.9972695231437684,0.997101157815794,0.9990515191678732,-0.0019503613520791,1.0110091766075824,0.9911918083472516,0.0044002873556954,7.506015558687665,0.9884425004323324,0.9860011140505474,0.9921483794848124,0.9822952349980674,0.9945897658665974,0.9798538486162824,0.9982956449190774,-0.1599738994522773,-0.0075604915618897,9571.2197265625,2.43,1.44217,-0.75,0.7
2019-04-23,0.9849305152893066,0.9927746057510376,0.992468020308752,0.9962291852610838,-0.0037611649523319,1.0113684237237934,0.9842485368017192,0.0043950464044298,4.4277126888273415,0.9824944337209066,0.9800583521525066,0.9873665968577068,0.9751861890157064,0.9898026784261068,0.9727501074473064,0.994674841562907,-1.9617983513167208,-0.0076252818107606,9635.0703125,2.44,1.44217,-0.75,0.7
2019-04-24,0.9802480340003968,0.9907643973827364,0.9905880224151588,0.9950453962788108,-0.0044573738636518,1.0115281454535083,0.9814694949178142,0.0045601172106606,3.5807780925084813,0.9809880057970682,0.978711148103078,0.9825248916943868,0.9771742622057596,0.9848017493883768,0.9748974045117696,0.9863386352856952,-12.88645729447548,-0.0094589591026303,9655.669921875,2.44,1.44217,-0.75,0.7
2019-04-25,0.9801038503646852,0.9889952957630156,0.9889750728689322,0.9939386150999866,-0.0049635422310544,1.01134224233167,0.979132965235545,0.0045232134205954,4.029465154171135,0.9796417752901712,0.978218098481496,0.98152752717336,0.9763323465983073,0.9829512039820352,0.974908669789632,0.984836955865224,-15.371897882108462,-0.005273163318634,9694.0595703125,2.44,1.44217,-0.75,0.7
2019-04-26,0.9804883003234864,0.9873173773288728,0.987669415554248,0.9929422954869124,-0.0052728799326643,1.0106710128608478,0.9773333437618482,0.0046221784182957,6.072578833045739,0.9800939957300822,0.9782555301984152,0.9823267658551532,0.976022760073344,0.9841652313868204,0.974184294541677,0.9863980015118916,-11.088620169332726,-0.0053258538246153,9724.26953125,2.44,1.44217,-0.75,0.7
2019-04-29,0.981046199798584,0.9856614291667938,0.986650459284146,0.992061103213703,-0.005410643929557,1.0095828533975637,0.9760236083658184,0.0046409879411969,7.140785535773915,0.9806790550549824,0.979329268137614,0.9823959867159526,0.9776123364766438,0.9837457736333212,0.9762625495592752,0.9854627052942914,-8.260097866156926,-0.0038843154907226,9740.48046875,2.45,1.44217,-0.75,0.7
2019-04-30,0.9810654520988464,0.984133630990982,0.9857912274094844,0.9912466105385284,-0.005455383129044,1.0089336130071689,0.9746993330072352,0.0045553105218069,7.73834647954105,0.9814552863438925,0.9798197547594708,0.9827009836832684,0.9785740574200948,0.98433651526769,0.9769385258356732,0.985582212607066,-6.567682355013948,0.0008174180984495,9769.740234375,2.45,1.44217,-0.75,0.7
2019-05-02,0.9828975796699524,0.9823315799236296,0.984767212928272,0.9899490204139076,-0.0051818074856355,1.0062180748098135,0.9733830282575846,0.0045896427971976,24.34505710679781,0.9821048378944396,0.980925440788269,0.984076976776123,0.9789533019065856,0.9852563738822936,0.977773904800415,0.987228512763977,-5.231996069428597,0.0024092793464659,9746.0595703125,2.41,1.44217,-0.75,0.7
2019-05-03,0.981017291545868,0.9818956077098846,0.9841903019463638,0.989287410868127,-0.0050971089217631,1.0049627971640795,0.9727320361145764,0.0046751499176025,29.856130958281557,0.9813190698623656,0.9789670705795288,0.9833692908287048,0.9769168496131896,0.9857212901115416,0.9745648503303528,0.9877715110778807,-4.921950815407756,-2.890825271595343e-05,9741.990234375,2.4,1.44217,-0.75,1.1
2019-05-06,0.9837484359741212,0.9816890358924866,0.9841223225660188,0.988877116431534,-0.0047547938655151,1.0033826084096642,0.9726770668070108,0.0046803780964442,42.12487672751919,0.9832749366760256,0.9812310934066774,0.9857922792434692,0.9787137508392336,0.9878361225128176,0.9766699075698854,0.9903534650802612,-5.435720701737794,0.0026829838752747,9657.240234375,2.4,1.44217,-0.75,1.1
2019-05-07,0.98318749666214,0.98151473402977,0.9839785031961914,0.9884556631152824,-0.0044771599190911,1.0013757191592367,0.9729136206215708,0.0046848143850053,43.18748340143623,0.981821080048879,0.9793902436892192,0.9856183330217996,0.9755929907162986,0.9880491693814596,0.9731621543566388,0.99184642235438,-3.236278698896466,0.0018427968025207,9577.3798828125,2.4,1.44217,-0.75,1.1
2019-05-08,0.9807767271995544,0.9815676033496856,0.983485922273632,0.9878868530474508,-0.0044009307738189,0.9992164618429092,0.9731155388895126,0.0043329979692186,52.51254857971556,0.9816771745681764,0.9797800779342652,0.9826738238334656,0.9787834286689758,0.9845709204673768,0.9768863320350648,0.985567569732666,-3.978886435699587,-0.0021208524703979,9621.9599609375,2.39,1.44217,-0.75,1.1
2019-05-09,0.9801038503646852,0.9815676033496856,0.9829656035184092,0.9873103343302088,-0.0043447308117996,0.997376377754173,0.9731865213585283,0.0045848063060215,50.0,0.9824644327163696,0.9771672487258912,0.9854010343551636,0.9742306470870972,0.990698218345642,0.9689334630966188,0.993634819984436,-4.387530786366602,-0.0009134411811828,9430.2998046875,2.38,1.44217,-0.75,1.1
2019-05-10,0.985027551651001,0.9820215284824372,0.9832828263080388,0.9871412393169344,-0.0038584130088955,0.9953689191691564,0.9739699866421534,0.0051718056201934,64.55914965206082,0.986501137415568,0.9830013116200764,0.9885273774464924,0.980975071589152,0.992027203241984,0.9774752457936604,0.9940534432729085,-1.23111677494545,0.0012791156768797,9472.830078125,2.38,1.59855,-0.75,1.1
2019-05-13,0.9897069931030272,0.9828876078128814,0.984271159661114,0.9873312951529412,-0.0030601354918272,0.9934360465887978,0.9751129903908774,0.0053007645266396,71.96995355138387,0.9911957979202268,0.9873667359352112,0.9935360550880432,0.9850264787673948,0.997365117073059,0.981197416782379,0.9997053742408752,-1.0876505618137144,0.0065194964408872,9363.1796875,2.38,1.59855,-0.75,1.1
2019-05-14,0.9946487545967102,0.9842459380626678,0.9858677127281288,0.987873329185813,-0.0020056164576842,0.9929016282018482,0.9754779408518016,0.0052750834396907,77.57129652482398,0.9934597214063008,0.9920925895373026,0.9960158864657086,0.9895364244778948,0.9973830183347068,0.9881692926088966,0.9999391833941146,-2.600389912267912,0.0138720273971557,9404.080078125,2.38,1.59855,-0.75,1.1
2019-05-15,0.9913357496261596,0.985245043039322,0.9867089491739798,0.9881298047739868,-0.001420855600007,0.9926079488334988,0.9756496154727604,0.0053090580872126,68.0560223365474,0.9923223455746968,0.9899365107218426,0.9937215844790142,0.9885372718175254,0.9961074193318684,0.9861514369646712,0.9975066582361856,-1.3316937643870403,0.0112318992614743,9480.759765625,2.4,1.59855,-0.75,1.1
2019-05-16,0.9918175339698792,0.9861370384693146,0.9874948852964258,0.9884029698996084,-0.0009080846031825,0.9930515771708806,0.9754170412220636,0.0052498536450522,66.76953487433943,0.9914260506629944,0.9900006055831908,0.9932429790496826,0.9881836771965026,0.9946684241294862,0.986758232116699,0.9964853525161744,0.9828471521730344,0.0067899823188781,9660.58984375,2.39,1.59855,-0.75,1.1
2019-05-17,0.9901186227798462,0.9870471715927124,0.987898537216952,0.9885300552981446,-0.0006315180811926,0.9936649829467638,0.9752777963558332,0.0052954128810337,67.22801522704012,0.9899672071139016,0.9882644017537436,0.9918214281400044,0.986410180727641,0.9935242335001624,0.9847073753674828,0.995378454526265,-1.7813473899934864,0.0004116296768189,9659.080078125,2.39,1.59855,-0.75,1.1
2019-05-20,0.9896091222763062,0.9876332402229308,0.9881617041491604,0.9886099861854158,-0.0004482820362555,0.9941241234536606,0.9751981526617568,0.0053731841700417,62.11251435132003,0.9899220069249473,0.987780551115672,0.9917505780855814,0.9859519799550376,0.9938920338948568,0.9838105241457624,0.995720605055491,0.9949591882187748,-0.005039632320404,9582.080078125,2.39,1.59855,-0.75,1.1
2019-05-21,0.9917683601379396,0.9884913265705108,0.9887165743012802,0.9888439398115288,-0.0001273655102485,0.9949867610168732,0.9750192995834076,0.005180639880044,66.63539025793779,0.9905887643496196,0.9895075162251792,0.9928496082623798,0.9872466723124188,0.9939308563868202,0.9861654241879784,0.9961917002995804,2.272384950755459,0.00043261051178,9624.16015625,2.39,1.59855,-0.75,1.1
2019-05-23,0.9910606741905212,0.9895197212696076,0.9890772050534712,0.9890081423581208,6.906269535034149e-05,0.9956138901925344,0.9754734344267588,0.0053806049483162,71.34670203499861,0.9926451643308004,0.9888773957888286,0.9948284427324932,0.9866941173871356,0.9985962112744652,0.982926348845164,1.000779489676158,-0.2520466441905188,-0.0007568597793579,9594.3095703125,2.38,1.59855,-0.75,1.1
2019-05-24,0.9971083998680116,0.9912201762199402,0.9903127734864774,0.9896081614329276,0.0007046120535498,0.9973616793838338,0.975426100185792,0.0056404556546892,78.85770468720558,0.9973389506340028,0.995577096939087,0.9988702535629274,0.9940457940101624,1.000632107257843,0.9922839403152468,1.0021634101867676,-1.0099179336120447,0.0069897770881653,9666.8896484375,2.38,1.59855,-0.75,1.1
2019-05-28,0.9960655570030212,0.9931765854358672,0.9922288629110558,0.990678045225318,0.0015508176857378,1.0000666810229295,0.9759975122258194,0.005710482597351,63.73232275122717,0.9946021636327108,0.9925927917162578,0.9980749289194744,0.989120026429494,1.0000843008359277,0.9871106545130413,1.0035570661226911,0.0324903563540655,0.0042971968650816,9680.8701171875,2.39,1.59855,-0.75,1.1
2019-05-29,0.9931176900863647,0.9930234789848328,0.992365605553411,0.9908587596594696,0.0015068458939414,1.0004045594435986,0.9768648576039022,0.0058022992951529,46.381817106186254,0.9933759967486064,0.991628070672353,0.9948656161626178,0.9901384512583415,0.9966135422388712,0.9883905251820884,0.9981031616528826,-5.406908098101749,0.0020570158958435,9541.9697265625,2.39,1.59855,-0.75,1.1
2019-05-31,0.993147313594818,0.9931997179985046,0.9924081204051044,0.9910906690372916,0.0013174513678128,1.0007258324709742,0.978610923996845,0.0050938895770481,53.30932306469097,0.9944876432418824,0.9917674660682678,0.9958674907684326,0.9903876185417176,0.9985876679420472,0.987667441368103,0.9999675154685974,-6.909230219078717,-0.0050857663154604,9523.98046875,2.4,1.59855,-0.75,1.1
2019-06-03,1.0004701614379885,0.9942348718643188,0.9936484344101636,0.991785446252158,0.0018629881580053,1.0019145226523132,0.9793675208047182,0.0052065764154706,70.12715792987083,1.0017608006795249,0.9987993637720742,1.0034315983454385,0.9971285661061604,1.006393035252889,0.99416712919871,1.0080638329188027,-3.811169570435548,0.0044046044349672,9602.73046875,2.38,1.59855,-0.75,0.5
2019-06-04,1.0077598094940186,0.99604994058609,0.995819415192295,0.992968732418222,0.002850682774073,1.0049837604799634,0.9786994203290575,0.0055214975561414,77.92800228913522,1.007466713587443,1.0049345095952351,1.0102920134862263,1.002109209696452,1.0128242174784343,0.999577005704244,1.0156495173772178,3.0921492879143497,0.0146421194076538,9597.7099609375,2.38,1.59855,-0.75,0.5
2019-06-05,1.0075870752334597,0.9976318120956422,0.9976298244293972,0.994051572626758,0.0035782518026391,1.0073050461052813,0.9788180925608716,0.0057825701577322,75.92467412709853,1.0098236004511516,1.004985292752584,1.012425382932027,1.0023835102717085,1.0172636906305947,0.9975452025731408,1.0198654731114702,7.68464302479323,0.0158187150955201,9658.6201171875,2.38,1.59855,-0.75,0.5
2019-06-06,1.006137490272522,0.9991394937038424,0.9989386960975702,0.9949468257857036,0.0039918703118666,1.0084834088518668,0.980175806121583,0.0061057295118058,74.12221558907731,1.0075541337331135,1.0029625097910562,1.0107291142145791,0.9997875293095906,1.0153207381566365,0.9951959053675332,1.018495718638102,5.611242659503931,0.0129901766777039,9682.2900390625,2.37,1.59855,-0.75,0.5
2019-06-07,1.0089799165725708,1.0003266453742985,1.0004834992475704,0.9959863139921382,0.0044971852554321,1.009706604580553,0.9818402170136852,0.0064957908221653,71.16467280304838,1.0094726085662842,1.0046435594558716,1.0138089656829834,1.0003072023391724,1.018638014793396,0.9954781532287598,1.0229743719100952,11.719534363491707,0.0085097551345822,9749.1298828125,2.37,1.59855,-0.75,0.5
2019-06-11,1.011224627494812,1.0030395448207856,1.003401241474882,0.9980901595664944,0.0053110819083878,1.0133796562114872,0.9828364740451656,0.0064986305577414,78.07432559228022,1.0095856587092082,1.008151133855184,1.0126591523488364,1.005077640215556,1.0140936772028606,1.0036431153615315,1.0171671708424888,10.98182804223588,0.0036375522613523,9835.8701171875,2.37,1.59855,-0.75,0.5
2019-06-12,1.0080645084381104,1.0045342266559605,1.0041186671615323,0.998829000223651,0.0052896669378815,1.01458003138386,0.9829776742569328,0.0065300847802843,77.46531322150055,1.0075302521387737,1.0053674777348838,1.0102272828420005,1.002670447031657,1.0123900572458904,1.000507672627767,1.0150870879491172,8.381950587614027,0.0019270181655883,9859.73046875,2.37,1.33384,-0.75,0.5
