,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
174,50,16,0.1,16,32,sigmoid,relu,9.236566095744709e-06,0.003039171942444966,0.00281012472856086
1428,100,64,0.1,32,64,tanh,relu,9.245289097500424e-06,0.0030406066989172448,0.0023413815699403822
316,50,32,0.001,64,64,relu,sigmoid,9.255175332855833e-06,0.0030422319656554517,0.00248553380187848
973,100,32,0.001,16,16,relu,sigmoid,9.264629728738788e-06,0.0030437854275127195,0.0024016378149134847
9,50,16,0.001,16,32,relu,relu,9.281887141624528e-06,0.003046618968893965,0.0026080299738057
567,50,64,0.01,16,16,relu,relu,9.31503909283359e-06,0.0030520548967594915,0.0025172059190407907
1269,100,64,0.001,64,16,relu,relu,9.343212695830473e-06,0.0030566669258901063,0.0023742124999690238
560,50,64,0.001,64,64,relu,tanh,9.363719200002443e-06,0.003060019477062596,0.0023045706688430666
1209,100,32,0.1,64,64,sigmoid,relu,9.383979243465775e-06,0.003063328131863411,0.002466582342163382
1031,100,32,0.001,64,16,sigmoid,tanh,9.384254135979681e-06,0.0030633729998124095,0.0025701113533228136
307,50,32,0.001,64,32,relu,sigmoid,9.390995691907721e-06,0.003064473150789173,0.002615036460122839
978,100,32,0.001,16,16,tanh,relu,9.408448273342254e-06,0.0030673193953910725,0.0025925125338235903
564,50,64,0.001,64,64,tanh,relu,9.440181112421963e-06,0.003072487772542303,0.0026119086542897587
419,50,32,0.1,16,32,sigmoid,tanh,9.45071041300612e-06,0.0030742007763004224,0.0027101877018686758
41,50,16,0.001,32,32,sigmoid,tanh,9.464287329830152e-06,0.0030764081864782106,0.0026147877300031113
272,50,32,0.001,32,16,relu,tanh,9.466414246141474e-06,0.0030767538488058275,0.0024374403209638964
2,50,16,0.001,16,16,relu,tanh,9.481611600479106e-06,0.003079222564297538,0.0025297253543416086
1142,100,32,0.1,16,16,tanh,tanh,9.502798045669475e-06,0.0030826608710121644,0.0026383009961122718
313,50,32,0.001,64,32,tanh,sigmoid,9.519620999393748e-06,0.003085388306095968,0.002546927404504192
251,50,32,0.001,16,16,tanh,tanh,9.598193110207914e-06,0.0030980950776578683,0.0027217627029485106
972,100,32,0.001,16,16,relu,relu,9.638900497351308e-06,0.003104657871223705,0.0025952941068674005
295,50,32,0.001,32,64,tanh,sigmoid,9.658378824287425e-06,0.00310779324027314,0.0025032950177065532
1221,100,64,0.001,16,16,tanh,relu,9.660543733973632e-06,0.0031081415241223545,0.0024764956051302007
654,50,64,0.1,16,16,tanh,relu,9.680889370962366e-06,0.003111412761264948,0.0028232640229148937
1036,100,32,0.001,64,32,relu,sigmoid,9.699760705231845e-06,0.0031144438837827602,0.0026768731620688967
1165,100,32,0.1,32,16,sigmoid,sigmoid,9.708908056489643e-06,0.0031159120745761814,0.0023790058607454888
1235,100,64,0.001,16,64,relu,tanh,9.75312977494489e-06,0.003123000124070585,0.0026852336400837343
1393,100,64,0.1,16,32,tanh,sigmoid,9.800173808875376e-06,0.0031305229289809357,0.002600885271960572
448,50,32,0.1,32,32,tanh,sigmoid,9.810026874702798e-06,0.0031320962428863512,0.002525631254258454
558,50,64,0.001,64,64,relu,relu,9.943926964582232e-06,0.003153399271354998,0.0024924388241186336
1035,100,32,0.001,64,32,relu,relu,9.97537670843523e-06,0.003158381976334596,0.002332977227290355
533,50,64,0.001,32,64,relu,tanh,9.979375873126315e-06,0.0031590150162869304,0.0025430560106965163
471,50,32,0.1,64,32,sigmoid,relu,9.981571578522961e-06,0.003159362527239152,0.0028054848217189494
418,50,32,0.1,16,32,sigmoid,sigmoid,9.98569705737743e-06,0.003160015357142656,0.002794908500117553
50,50,16,0.001,32,64,sigmoid,tanh,9.993554639315296e-06,0.0031612583948983507,0.002673364829803037
428,50,32,0.1,16,64,sigmoid,tanh,1.0066164473716164e-05,0.003172721934509257,0.002564960396011714
512,50,64,0.001,16,64,tanh,tanh,1.0119178977550632e-05,0.0031810656984021302,0.0026659892386291808
555,50,64,0.001,64,32,tanh,relu,1.0119319813737432e-05,0.0031810878349610894,0.0027322532326102193
463,50,32,0.1,64,16,sigmoid,sigmoid,1.0120725719233371e-05,0.0031813088060157523,0.002677401475021307
7,50,16,0.001,16,16,tanh,sigmoid,1.0140413631358561e-05,0.0031844016127615814,0.002600773398345968
542,50,64,0.001,64,16,relu,tanh,1.0142502018633312e-05,0.0031847295047826765,0.0026702195879943465
280,50,32,0.001,32,32,relu,sigmoid,1.0157335984803662e-05,0.0031870575747550687,0.0025812656645036154
30,50,16,0.001,32,16,sigmoid,relu,1.015862287789761e-05,0.0031872594619669122,0.0026803780823196127
778,100,16,0.001,32,64,sigmoid,sigmoid,1.0167076844254665e-05,0.0031885853986140414,0.0027333643061801696
730,100,16,0.001,16,16,relu,sigmoid,1.016972257255165e-05,0.0031890002465587313,0.0025925659694503154
1038,100,32,0.001,64,32,sigmoid,relu,1.019976520220716e-05,0.003193707125302375,0.0026946857316161696
939,100,16,0.1,32,64,sigmoid,relu,1.0221961297423283e-05,0.0031971802103452477,0.0024778927674939653
899,100,16,0.1,16,16,tanh,tanh,1.0228722015360622e-05,0.0031982373294301694,0.002631885077565954
392,50,32,0.01,64,32,sigmoid,tanh,1.0234663311981914e-05,0.0031991660338253646,0.0027574714942444345
908,100,16,0.1,16,32,tanh,tanh,1.0262581017749915e-05,0.0032035263410419954,0.0025970414634277723
277,50,32,0.001,32,16,tanh,sigmoid,1.0268874007897786e-05,0.0032045083878651007,0.0027797867382286416
391,50,32,0.01,64,32,sigmoid,sigmoid,1.0270080515206866e-05,0.00320469663388079,0.0027578235101101568
430,50,32,0.1,16,64,tanh,sigmoid,1.0293525441523234e-05,0.003208352449704246,0.0024941917035170374
585,50,64,0.01,16,64,relu,relu,1.0356757160245072e-05,0.0032181915978146906,0.002646554516127502
205,50,16,0.1,32,32,tanh,sigmoid,1.0387022887122255e-05,0.0032228904553400902,0.0028039436029199116
1004,100,32,0.001,32,16,sigmoid,tanh,1.0420306218072085e-05,0.003228049909476631,0.0026465540823967597
1377,100,64,0.1,16,16,relu,relu,1.045927960046332e-05,0.0032340809514394228,0.0027754444718757405
1021,100,32,0.001,32,64,sigmoid,sigmoid,1.046453247075009e-05,0.0032348929612508186,0.0027048203996662703
1260,100,64,0.001,32,64,relu,relu,1.0481968174698265e-05,0.0032375867825740617,0.0026743417070831
742,100,16,0.001,16,32,sigmoid,sigmoid,1.0509689296710888e-05,0.0032418650953904434,0.0028350635808546566
549,50,64,0.001,64,32,relu,relu,1.0543233322098967e-05,0.003247034542794235,0.002848931658507511
1200,100,32,0.1,64,32,sigmoid,relu,1.0546431962730004e-05,0.003247527053425422,0.0026546986492510046
529,50,64,0.001,32,32,tanh,sigmoid,1.0555329945576433e-05,0.0032488967274409376,0.002678706310568937
261,50,32,0.001,16,64,relu,relu,1.0667972414568218e-05,0.0032661862185993343,0.002794441719098981
317,50,32,0.001,64,64,relu,tanh,1.0675370936693085e-05,0.003267318615729584,0.00269806319286113
37,50,16,0.001,32,32,relu,sigmoid,1.0691965437669658e-05,0.003269857097438611,0.002671054404000554
1449,100,64,0.1,64,64,relu,relu,1.0746412802144013e-05,0.0032781721739628036,0.0027278468174814136
412,50,32,0.1,16,16,tanh,sigmoid,1.080653106688633e-05,0.0032873288650340916,0.0030566124458754787
1402,100,64,0.1,16,64,tanh,sigmoid,1.0835120064049228e-05,0.0032916743557115775,0.002246759364031471
245,50,32,0.001,16,16,relu,tanh,1.0919843823670013e-05,0.0033045186977334554,0.00274419852407745
288,50,32,0.001,32,64,relu,relu,1.0921948816377521e-05,0.003304837184548964,0.002607801513369083
538,50,64,0.001,32,64,tanh,sigmoid,1.0970933414266934e-05,0.0033122399391147576,0.002831793135440087
513,50,64,0.001,32,16,relu,relu,1.1011558528713097e-05,0.003318366846614927,0.0027636393766402156
1283,100,64,0.001,64,32,sigmoid,tanh,1.1024157222520577e-05,0.003320264631399217,0.0028575242402971183
495,50,64,0.001,16,32,relu,relu,1.1055257933903621e-05,0.0033249448016325956,0.0025139098256819507
600,50,64,0.01,32,16,tanh,relu,1.1077558491303862e-05,0.003328296635112901,0.002639781290200458
1048,100,32,0.001,64,64,sigmoid,sigmoid,1.1107800576993984e-05,0.003332836716221481,0.0027864081005671017
228,50,16,0.1,64,32,sigmoid,relu,1.1120456802475158e-05,0.003334734892382775,0.002875204984615909
670,50,64,0.1,16,64,sigmoid,sigmoid,1.1123191926646903e-05,0.0033351449633631973,0.0027422475743093945
243,50,32,0.001,16,16,relu,relu,1.1147925450297715e-05,0.0033388509176508186,0.0029144226864853263
1040,100,32,0.001,64,32,sigmoid,tanh,1.1162042088910076e-05,0.0033409642453803776,0.002766681911010516
565,50,64,0.001,64,64,tanh,sigmoid,1.124006467142662e-05,0.0033526205677688343,0.0027889308520227794
1012,100,32,0.001,32,32,sigmoid,sigmoid,1.1253762444428084e-05,0.0033546627914632617,0.002764273606638513
1426,100,64,0.1,32,64,sigmoid,sigmoid,1.1272511231630115e-05,0.0033574560654802492,0.0028076472441364163
1216,100,64,0.001,16,16,relu,sigmoid,1.1316985230397757e-05,0.003364072714790475,0.00278378298865762
1226,100,64,0.001,16,32,relu,tanh,1.1378760150379582e-05,0.0033732417865281437,0.0029020858229091644
1224,100,64,0.001,16,32,relu,relu,1.1576131280502171e-05,0.003402371420127757,0.0028273479158680477
76,50,16,0.001,64,64,sigmoid,sigmoid,1.1593904011279765e-05,0.0034049822336217504,0.0029167202449426103
1233,100,64,0.001,16,64,relu,relu,1.1610540519837734e-05,0.003407424323420512,0.0028154044460699415
1011,100,32,0.001,32,32,sigmoid,relu,1.1628561968315249e-05,0.0034100677366168623,0.0029977072866042057
1045,100,32,0.001,64,64,relu,sigmoid,1.1670999890312354e-05,0.003416284515422033,0.0029196819029882206
14,50,16,0.001,16,32,sigmoid,tanh,1.1710915783255179e-05,0.0034221215325080405,0.0029444747615160905
1002,100,32,0.001,32,16,sigmoid,relu,1.1731421739904033e-05,0.0034251163104198424,0.0028883045203190595
548,50,64,0.001,64,16,tanh,tanh,1.1741473758914906e-05,0.0034265833944200023,0.0029857507470531968
253,50,32,0.001,16,32,relu,sigmoid,1.1762808669655118e-05,0.003429695127800009,0.003082669470465615
590,50,64,0.01,16,64,sigmoid,tanh,1.1779304938942846e-05,0.003432099202957695,0.00293490984216144
747,100,16,0.001,16,64,relu,relu,1.1848751686108214e-05,0.003442201575461294,0.002989189884808838
290,50,32,0.001,32,64,relu,tanh,1.1859981931825163e-05,0.003443832448279847,0.0030559954928182378
57,50,16,0.001,64,16,sigmoid,relu,1.191381088705293e-05,0.0034516388697331778,0.002896108955529758
1148,100,32,0.1,16,32,sigmoid,tanh,1.196143700394302e-05,0.0034585310471272365,0.0030573678168684224
302,50,32,0.001,64,16,sigmoid,tanh,1.2039432639984843e-05,0.003469788558397304,0.0028372523596432477
916,100,16,0.1,16,64,tanh,sigmoid,1.2085697865195526e-05,0.0034764490310078655,0.003035843408593743
1275,100,64,0.001,64,16,tanh,relu,1.2116054973455972e-05,0.003480812401359196,0.0029798912761263975
1249,100,64,0.001,32,16,tanh,sigmoid,1.2144691494560757e-05,0.003484923456054775,0.0028039602003494487
551,50,64,0.001,64,32,relu,tanh,1.2159307663158826e-05,0.003487019882816676,0.002916090410082489
1399,100,64,0.1,16,64,sigmoid,sigmoid,1.2161925383608831e-05,0.0034873952147138174,0.0029661648983052087
1276,100,64,0.001,64,16,tanh,sigmoid,1.2252449795349711e-05,0.003500349953268917,0.002834323607302861
1039,100,32,0.001,64,32,sigmoid,sigmoid,1.226659898225056e-05,0.003502370480439007,0.0030159871865623406
382,50,32,0.01,64,16,sigmoid,sigmoid,1.2268645712112294e-05,0.0035026626603360325,0.003032604220707584
273,50,32,0.001,32,16,sigmoid,relu,1.2302322851174185e-05,0.0035074667284486372,0.003092682491501833
587,50,64,0.01,16,64,relu,tanh,1.2379171638859781e-05,0.003518404700835278,0.0030025198471946317
340,50,32,0.01,16,32,tanh,sigmoid,1.247609024845938e-05,0.0035321509379497617,0.0032840919859523114
66,50,16,0.001,64,32,sigmoid,relu,1.2479383417287573e-05,0.0035326170776476145,0.0029911017698953076
1437,100,64,0.1,64,16,tanh,relu,1.249791958939028e-05,0.003535239679200023,0.002738442859373592
979,100,32,0.001,16,16,tanh,sigmoid,1.2513653345368494e-05,0.0035374642535817226,0.002919867626489552
1427,100,64,0.1,32,64,sigmoid,tanh,1.2515531954406876e-05,0.0035377297740792576,0.003279686019011919
997,100,32,0.001,16,64,tanh,sigmoid,1.2546820063829668e-05,0.0035421490741962946,0.002836064862717538
1288,100,64,0.001,64,64,relu,sigmoid,1.2582837619917868e-05,0.0035472295696667095,0.0029308506429448684
420,50,32,0.1,16,32,tanh,relu,1.258883422083694e-05,0.0035480747203007067,0.003123543127371528
975,100,32,0.001,16,16,sigmoid,relu,1.2595575509326507e-05,0.0035490245856187735,0.0030993847012496015
1022,100,32,0.001,32,64,sigmoid,tanh,1.26495827159096e-05,0.003556625186312103,0.0029258874621273306
1206,100,32,0.1,64,64,relu,relu,1.2677006184158475e-05,0.00356047836451206,0.002857692874807474
570,50,64,0.01,16,16,sigmoid,relu,1.2717907376019733e-05,0.003566217516644173,0.0030512099970257125
635,50,64,0.01,64,32,sigmoid,tanh,1.2749434221505489e-05,0.0035706349885567257,0.003117086929697506
907,100,16,0.1,16,32,tanh,sigmoid,1.2882634626324961e-05,0.003589238725179054,0.0028971564875467804
679,50,64,0.1,32,16,sigmoid,sigmoid,1.2898697808271855e-05,0.0035914757145596647,0.0033016685336904727
275,50,32,0.001,32,16,sigmoid,tanh,1.2912955334630756e-05,0.0035934600783410348,0.0030742542267164436
977,100,32,0.001,16,16,sigmoid,tanh,1.2921117229462129e-05,0.003594595558538141,0.0030751802129234214
984,100,32,0.001,16,32,sigmoid,relu,1.2929057074170564e-05,0.0035956998031218576,0.0030030610274922598
1271,100,64,0.001,64,16,relu,tanh,1.2965065259907208e-05,0.0036007034395944366,0.0031948398436648508
401,50,32,0.01,64,64,sigmoid,tanh,1.297744006250991e-05,0.0036024214165627415,0.0030233115107631344
1272,100,64,0.001,64,16,sigmoid,relu,1.298887946352937e-05,0.0036040088045854396,0.0030172541429589472
511,50,64,0.001,16,64,tanh,sigmoid,1.3039600333902368e-05,0.0036110386779848215,0.00293290667121269
472,50,32,0.1,64,32,sigmoid,sigmoid,1.3050787713520997e-05,0.0036125873987380565,0.0030381700848411577
24,50,16,0.001,16,64,tanh,relu,1.3051591058033237e-05,0.0036126985838889516,0.003031468077501074
1261,100,64,0.001,32,64,relu,sigmoid,1.3142016101889711e-05,0.003625191871044857,0.003188539731225179
537,50,64,0.001,32,64,tanh,relu,1.3176842986166529e-05,0.003629992146846399,0.00295276595827465
1010,100,32,0.001,32,32,relu,tanh,1.3199062851568012e-05,0.0036330514518195323,0.002872872640953551
897,100,16,0.1,16,16,tanh,relu,1.321834017856535e-05,0.0036357035328207594,0.002224124185798315
919,100,16,0.1,32,16,relu,sigmoid,1.3281996278850422e-05,0.003644447321453614,0.0029119383635729137
1285,100,64,0.001,64,32,tanh,sigmoid,1.3303678190949017e-05,0.003647420758693603,0.0030771853501181776
504,50,64,0.001,16,64,relu,relu,1.3328275767684136e-05,0.003650791115317903,0.003072101996971277
1000,100,32,0.001,32,16,relu,sigmoid,1.3375674673405225e-05,0.003657276947867802,0.0030115289261528093
995,100,32,0.001,16,64,sigmoid,tanh,1.3385629892666143e-05,0.0036586377099497216,0.003023169015758498
985,100,32,0.001,16,32,sigmoid,sigmoid,1.3526641991186043e-05,0.0036778583430015412,0.0030378995814385047
31,50,16,0.001,32,16,sigmoid,sigmoid,1.3545952659917778e-05,0.0036804826667052484,0.0031409265058974017
210,50,16,0.1,32,64,sigmoid,relu,1.3572181995831737e-05,0.0036840442445540385,0.003061146970606158
1254,100,64,0.001,32,32,sigmoid,relu,1.3605631468508687e-05,0.003688581227044985,0.003078430128416499
522,50,64,0.001,32,32,relu,relu,1.3683021542196073e-05,0.0036990568449533283,0.0031347062577440064
311,50,32,0.001,64,32,sigmoid,tanh,1.3704399158372392e-05,0.0037019453208242273,0.003096728013742486
254,50,32,0.001,16,32,relu,tanh,1.3734130826452384e-05,0.0037059588268695573,0.0030614312666462397
204,50,16,0.1,32,32,tanh,relu,1.3737645083549953e-05,0.0037064329325579267,0.0030430608037103116
300,50,32,0.001,64,16,sigmoid,relu,1.3773676681219054e-05,0.003711290433423266,0.003210631546049324
49,50,16,0.001,32,64,sigmoid,sigmoid,1.3776294635559755e-05,0.003711643118021957,0.0031206667118733734
653,50,64,0.1,16,16,sigmoid,tanh,1.3813726927785325e-05,0.003716682247352513,0.003352053732155143
608,50,64,0.01,32,32,sigmoid,tanh,1.3863941815238478e-05,0.0037234314570350935,0.003203276224558588
289,50,32,0.001,32,64,relu,sigmoid,1.388949661853021e-05,0.0037268614970951373,0.0030439545781812765
943,100,16,0.1,32,64,tanh,sigmoid,1.3998981619263657e-05,0.0037415212974488943,0.002834439876055622
231,50,16,0.1,64,32,tanh,relu,1.4106899322004897e-05,0.0037559152442520447,0.0032791096053208417
310,50,32,0.001,64,32,sigmoid,sigmoid,1.412218790750108e-05,0.0037579499607500204,0.0032345412709669724
1438,100,64,0.1,64,16,tanh,sigmoid,1.4150914155374593e-05,0.0037617700827369278,0.0028081830895459675
521,50,64,0.001,32,16,tanh,tanh,1.4169123600733448e-05,0.003764189634002709,0.0032296623495738485
39,50,16,0.001,32,32,sigmoid,relu,1.417624591260181e-05,0.0037651355769217406,0.0030828074257551936
1020,100,32,0.001,32,64,sigmoid,relu,1.428838601668857e-05,0.0037799981503551785,0.0032046385728018577
55,50,16,0.001,64,16,relu,sigmoid,1.4292932960676269e-05,0.003780599550425338,0.003263047992299049
528,50,64,0.001,32,32,tanh,relu,1.4294144295385176e-05,0.0037807597510798245,0.003274186848207968
1013,100,32,0.001,32,32,sigmoid,tanh,1.4310344050310509e-05,0.0037829015385429355,0.003081770838210398
284,50,32,0.001,32,32,sigmoid,tanh,1.4336686218141661e-05,0.0037863816788778256,0.0032680029900633662
179,50,16,0.1,16,32,tanh,tanh,1.4344268222260688e-05,0.003787382766800933,0.00309363944608341
480,50,32,0.1,64,64,sigmoid,relu,1.438247392153662e-05,0.0037924232255296376,0.0031623712233780884
1290,100,64,0.001,64,64,sigmoid,relu,1.4435123939850268e-05,0.0037993583589667175,0.0031685418238198704
1030,100,32,0.001,64,16,sigmoid,sigmoid,1.4483877147037267e-05,0.0038057689298008185,0.003209836980255468
1270,100,64,0.001,64,16,relu,sigmoid,1.4516539556128403e-05,0.0038100576840946125,0.0032342080211844593
1159,100,32,0.1,16,64,tanh,sigmoid,1.4568672282346266e-05,0.0038168930142651715,0.0030800770040229366
519,50,64,0.001,32,16,tanh,relu,1.463682768578773e-05,0.0038258107226818907,0.003342196969845588
556,50,64,0.001,64,32,tanh,sigmoid,1.4664718963905386e-05,0.0038294541339341545,0.0032493612719248295
547,50,64,0.001,64,16,tanh,sigmoid,1.471907317734533e-05,0.0038365444318221222,0.0032457461840670575
1244,100,64,0.001,32,16,relu,tanh,1.473775401141795e-05,0.0038389782509696446,0.003223489956378392
271,50,32,0.001,32,16,relu,sigmoid,1.4760121002387966e-05,0.003841890290259206,0.003331455628156655
530,50,64,0.001,32,32,tanh,tanh,1.4798537147580226e-05,0.0038468866824459785,0.0032297348548952958
964,100,16,0.1,64,64,relu,sigmoid,1.479939980266448e-05,0.0038469988046091826,0.0029457975535161908
1215,100,64,0.001,16,16,relu,relu,1.4815938844928667e-05,0.0038491478076229635,0.0031206313194452836
1186,100,32,0.1,32,64,tanh,sigmoid,1.4821293556538816e-05,0.003849843315842713,0.003162754612433712
906,100,16,0.1,16,32,tanh,relu,1.4904031951233692e-05,0.003860574044262549,0.0035603509521034827
494,50,64,0.001,16,16,tanh,tanh,1.4994031233213794e-05,0.003872212705058155,0.0033914443480115054
298,50,32,0.001,64,16,relu,sigmoid,1.4995571518102493e-05,0.00387241158944946,0.00310737431056938
1231,100,64,0.001,16,32,tanh,sigmoid,1.5002731076674133e-05,0.0038733359106426766,0.0033983992203709375
12,50,16,0.001,16,32,sigmoid,relu,1.5052844544823792e-05,0.0038797995495674503,0.0033655781215723773
1392,100,64,0.1,16,32,tanh,relu,1.5115974988806438e-05,0.0038879268240035636,0.0030763406161358293
1291,100,64,0.001,64,64,sigmoid,sigmoid,1.5122409754565832e-05,0.0038887542677013974,0.0033671898794468075
282,50,32,0.001,32,32,sigmoid,relu,1.5152100400380204e-05,0.0038925698966595585,0.0033412582030395385
617,50,64,0.01,32,64,sigmoid,tanh,1.5154148808154702e-05,0.003892833005428656,0.0032776165740066947
176,50,16,0.1,16,32,sigmoid,tanh,1.5161177035301977e-05,0.0038937356144584313,0.003250966046734428
293,50,32,0.001,32,64,sigmoid,tanh,1.516124145048247e-05,0.0038937438860924675,0.0034176882093452064
515,50,64,0.001,32,16,relu,tanh,1.5220854781345348e-05,0.0039013913904330784,0.003398178653833768
1256,100,64,0.001,32,32,sigmoid,tanh,1.5239960915721706e-05,0.003903839253314832,0.0033581279576272486
67,50,16,0.001,64,32,sigmoid,sigmoid,1.5277234969357762e-05,0.003908610362949697,0.0033057685614270678
546,50,64,0.001,64,16,tanh,relu,1.532154622009446e-05,0.00391427467356271,0.003273328769776605
994,100,32,0.001,16,64,sigmoid,sigmoid,1.536793088441712e-05,0.0039201952610064105,0.0033679998137664292
559,50,64,0.001,64,64,relu,sigmoid,1.5419531831199837e-05,0.003926771171229594,0.0032429437630325316
291,50,32,0.001,32,64,sigmoid,relu,1.5437425692085546e-05,0.003929048955165301,0.0033930730647577403
1236,100,64,0.001,16,64,sigmoid,relu,1.5438073320802433e-05,0.003929131369756225,0.003215539787640254
22,50,16,0.001,16,64,sigmoid,sigmoid,1.5441312685563274e-05,0.003929543572167546,0.0033610465895837806
655,50,64,0.1,16,16,tanh,sigmoid,1.5492234270671933e-05,0.00393601756483275,0.0035975384471416127
510,50,64,0.001,16,64,tanh,relu,1.5542765496718132e-05,0.003942431419405813,0.003372770736206179
5,50,16,0.001,16,16,sigmoid,tanh,1.5606282181276686e-05,0.0039504787281134275,0.003235262203739496
410,50,32,0.1,16,16,sigmoid,tanh,1.5726559199405888e-05,0.003965672603658286,0.0032487524585477355
1292,100,64,0.001,64,64,sigmoid,tanh,1.576956100514781e-05,0.003971090656878512,0.0033235572324107777
488,50,64,0.001,16,16,relu,tanh,1.5776423581150586e-05,0.003971954629795082,0.003343169076087555
1151,100,32,0.1,16,32,tanh,tanh,1.5787327043717503e-05,0.0039733269490085385,0.0032111805335001855
572,50,64,0.01,16,16,sigmoid,tanh,1.5800724738841176e-05,0.003975012545746387,0.003380296123518717
733,100,16,0.001,16,16,sigmoid,sigmoid,1.588774144178277e-05,0.003985942980247305,0.003447233498925776
946,100,16,0.1,64,16,relu,sigmoid,1.5916189173438512e-05,0.003989509891382463,0.003247422495532801
40,50,16,0.001,32,32,sigmoid,sigmoid,1.5959219441709915e-05,0.003994899177915497,0.0033843498432703004
244,50,32,0.001,16,16,relu,sigmoid,1.5979972549745426e-05,0.003997495784831477,0.002942315852317576
19,50,16,0.001,16,64,relu,sigmoid,1.6005056980629928e-05,0.004000632072639263,0.0033438227083074402
986,100,32,0.001,16,32,sigmoid,tanh,1.6058556473138895e-05,0.0040073128743759075,0.003265221764004132
505,50,64,0.001,16,64,relu,sigmoid,1.610088227520389e-05,0.004012590469410489,0.003367250008984601
1228,100,64,0.001,16,32,sigmoid,sigmoid,1.613453932568134e-05,0.004016782210386983,0.003505654050845208
1169,100,32,0.1,32,16,tanh,tanh,1.614825593808054e-05,0.004018489260665075,0.0032414340620003246
32,50,16,0.001,32,16,sigmoid,tanh,1.628393516700708e-05,0.004035335818368415,0.0033770364779994537
981,100,32,0.001,16,32,relu,relu,1.6295992137149202e-05,0.004036829465948395,0.0031895055917445115
1182,100,32,0.1,32,64,sigmoid,relu,1.6303412124539972e-05,0.004037748397874733,0.0034883879964835826
652,50,64,0.1,16,16,sigmoid,sigmoid,1.633012247502671e-05,0.004041054624108255,0.0033279834979496143
58,50,16,0.001,64,16,sigmoid,sigmoid,1.6374035076270765e-05,0.004046484285929054,0.0033765031482281705
1265,100,64,0.001,32,64,sigmoid,tanh,1.6401616217425236e-05,0.004049890889570389,0.003447984041049879
1174,100,32,0.1,32,32,sigmoid,sigmoid,1.6468459295917714e-05,0.004058134952896184,0.0030799982096057716
279,50,32,0.001,32,32,relu,relu,1.649696452120006e-05,0.004061645543520515,0.0033696948623999803
1281,100,64,0.001,64,32,sigmoid,relu,1.6544783554063775e-05,0.004067527941399269,0.003616780390788653
1255,100,64,0.001,32,32,sigmoid,sigmoid,1.6654903914049022e-05,0.004081042013266835,0.0034682756419946183
934,100,16,0.1,32,32,tanh,sigmoid,1.6669606547944543e-05,0.004082842949213764,0.0036167203913701085
417,50,32,0.1,16,32,sigmoid,relu,1.6697163718477905e-05,0.00408621630833194,0.0035551491037193557
523,50,64,0.001,32,32,relu,sigmoid,1.670837234785926e-05,0.004087587595129829,0.0035185215550620824
21,50,16,0.001,16,64,sigmoid,relu,1.6728933787218583e-05,0.004090101928707716,0.0035387807563207474
246,50,32,0.001,16,16,sigmoid,relu,1.682017747019438e-05,0.004101240967096957,0.0035898491529837706
426,50,32,0.1,16,64,sigmoid,relu,1.6908808392917068e-05,0.004112032148818522,0.003176731122770683
181,50,16,0.1,16,64,relu,sigmoid,1.7026055244373897e-05,0.0041262640783611875,0.003483780966431475
524,50,64,0.001,32,32,relu,tanh,1.714250060561614e-05,0.004140350299867892,0.003431294400379341
229,50,16,0.1,64,32,sigmoid,sigmoid,1.7175721993681906e-05,0.004144360263500496,0.0035925958829917427
1430,100,64,0.1,32,64,tanh,tanh,1.7482709811859026e-05,0.004181233049216347,0.003504183544613942
207,50,16,0.1,32,64,relu,relu,1.770280385346725e-05,0.004207470006246896,0.003188820065857856
10,50,16,0.001,16,32,relu,sigmoid,1.7704073360345812e-05,0.004207620866991917,0.0034542075855568703
993,100,32,0.001,16,64,sigmoid,relu,1.7818078363097046e-05,0.004221146569724516,0.003604615284584189
497,50,64,0.001,16,32,relu,tanh,1.791054942542881e-05,0.004232085706295279,0.0038321673444401405
687,50,64,0.1,32,32,sigmoid,relu,1.7920400142541956e-05,0.004233249359834825,0.0035835608091047857
541,50,64,0.001,64,16,relu,sigmoid,1.8017609784056488e-05,0.004244715512735393,0.0036891320269792287
669,50,64,0.1,16,64,sigmoid,relu,1.8029125945913183e-05,0.004246071825336117,0.0033277763481498663
496,50,64,0.001,16,32,relu,sigmoid,1.803707971680678e-05,0.004247008325492991,0.003626573365764571
1411,100,64,0.1,32,16,tanh,sigmoid,1.8141334705375027e-05,0.0042592645733007745,0.003465779058960013
23,50,16,0.001,16,64,sigmoid,tanh,1.8177480618292898e-05,0.004263505672365512,0.003434572334877988
1247,100,64,0.001,32,16,sigmoid,tanh,1.835532859655447e-05,0.004284311916347183,0.0036117804874354173
1203,100,32,0.1,64,32,tanh,relu,1.8385585475704658e-05,0.0042878415870580685,0.003323135602761815
1398,100,64,0.1,16,64,sigmoid,relu,1.8574591534180033e-05,0.004309825000412434,0.0037240489416118672
976,100,32,0.001,16,16,sigmoid,sigmoid,1.858070708730632e-05,0.0043105344317504665,0.0037340993791529654
625,50,64,0.01,64,16,sigmoid,sigmoid,1.868785728562629e-05,0.0043229454409726585,0.003653321092094848
527,50,64,0.001,32,32,sigmoid,tanh,1.885163661865232e-05,0.004341847143630498,0.0037784559950766847
502,50,64,0.001,16,32,tanh,sigmoid,1.8864079955772486e-05,0.004343279861553074,0.003717445246572046
