,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
1251,100,64,0.001,32,32,relu,relu,2.1297136330413172e-05,0.004614882049458379,0.004159315562002524
710,50,64,0.1,64,16,tanh,tanh,2.1300082736881656e-05,0.004615201267212694,0.0038232940521178787
945,100,16,0.1,64,16,relu,relu,2.1300158914614526e-05,0.004615209520120894,0.0038232843365493844
230,50,16,0.1,64,32,sigmoid,tanh,2.1312316285381937e-05,0.004616526430703277,0.003821751532126663
461,50,32,0.1,64,16,relu,tanh,2.131672604048254e-05,0.0046170040113132395,0.004002414147592494
954,100,16,0.1,64,32,relu,relu,2.131760989813957e-05,0.004617099727982878,0.0038211042323755395
696,50,64,0.1,32,64,sigmoid,relu,2.1353457657648246e-05,0.004620980162005486,0.0038536091703826013
1433,100,64,0.1,64,16,relu,tanh,2.1361007520048922e-05,0.004621797001172696,0.0038159298246893485
463,50,32,0.1,64,16,sigmoid,sigmoid,2.137024139611658e-05,0.004622795841924731,0.00401296028153461
172,50,16,0.1,16,32,relu,sigmoid,2.1371230568754538e-05,0.004622902829257234,0.0038147267134571146
1179,100,32,0.1,32,64,relu,relu,2.1374183375175927e-05,0.004623222185356867,0.003814431545233252
168,50,16,0.1,16,16,tanh,relu,2.1415702572651865e-05,0.00462771029480583,0.0038098933337913075
424,50,32,0.1,16,64,relu,sigmoid,2.144353282826776e-05,0.0046307162327514475,0.0038076665601902123
1377,100,64,0.1,16,16,relu,relu,2.1458952719846442e-05,0.0046323808910587695,0.0038054245192671986
909,100,16,0.1,16,64,relu,relu,2.147461099554857e-05,0.004634070672265214,0.0038038637825850733
700,50,64,0.1,32,64,tanh,sigmoid,2.147663659492106e-05,0.004634289222191583,0.0040895975243861625
1387,100,64,0.1,16,32,relu,sigmoid,2.1484843981019105e-05,0.004635174644068884,0.0038028589152147743
1188,100,32,0.1,64,16,relu,relu,2.1518742162035237e-05,0.0046388298268027935,0.0037996099250139554
478,50,32,0.1,64,64,relu,sigmoid,2.1544374107858704e-05,0.004641591764455239,0.0037972287432706943
500,50,64,0.001,16,32,sigmoid,tanh,2.1545069789772666e-05,0.004641666703865397,0.0042459726210051715
933,100,16,0.1,32,32,tanh,relu,2.1557337528088162e-05,0.004642987995686416,0.0037960474342368256
939,100,16,0.1,32,64,sigmoid,relu,2.1558735612229573e-05,0.004643138551909643,0.003795915233108308
913,100,16,0.1,16,64,sigmoid,sigmoid,2.1570786751435056e-05,0.004644436106938608,0.00379483825077426
903,100,16,0.1,16,32,sigmoid,relu,2.157575879716328e-05,0.004644971345139093,0.00379439387917705
936,100,16,0.1,32,64,relu,relu,2.159626907773715e-05,0.00464717861478738,0.003792385648036402
184,50,16,0.1,16,64,sigmoid,sigmoid,2.1607319813061415e-05,0.004648367435246639,0.003791615110925348
704,50,64,0.1,64,16,relu,tanh,2.163153284556591e-05,0.0046509711723000296,0.0037895532706656624
181,50,16,0.1,16,64,relu,sigmoid,2.1633420532288867e-05,0.004651174102556135,0.0037893958553236835
1386,100,64,0.1,16,32,relu,relu,2.1646405935822685e-05,0.004652569820628454,0.0037883013502678785
650,50,64,0.1,16,16,relu,tanh,2.1679340392491802e-05,0.004656107858769146,0.0037855825525193202
434,50,32,0.1,32,16,relu,tanh,2.1686163843860634e-05,0.0046568405431000786,0.004062707346424361
659,50,64,0.1,16,32,relu,tanh,2.1689327299955972e-05,0.00465718018761954,0.003784771996519001
1415,100,64,0.1,32,32,relu,tanh,2.1699553631908086e-05,0.004658277968510261,0.0037839484285965624
