,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
634,50,64,0.01,64,32,sigmoid,sigmoid,7.403876282780919e-06,0.002721006483413981,0.0022280989665559
1095,100,32,0.01,32,32,tanh,relu,7.415492374542451e-06,0.0027231401679940113,0.002301089170052079
763,100,16,0.001,32,16,tanh,sigmoid,7.4236367555465e-06,0.002724635160080428,0.00225130246217303
26,50,16,0.001,16,64,tanh,tanh,7.431568216352436e-06,0.002726090280301156,0.0023768971631085685
369,50,32,0.01,32,64,relu,relu,7.471372586179222e-06,0.0027333811637199855,0.002457154626298344
302,50,32,0.001,64,16,sigmoid,tanh,7.477795701012074e-06,0.0027345558507757845,0.0022225422107677766
77,50,16,0.001,64,64,sigmoid,tanh,7.484376359422558e-06,0.0027357588269843083,0.0022105811893325124
737,100,16,0.001,16,16,tanh,tanh,7.48782327419958e-06,0.0027363887286348003,0.002131738454601341
519,50,64,0.001,32,16,tanh,relu,7.489036356112575e-06,0.0027366103771111765,0.0022032156028810204
605,50,64,0.01,32,32,relu,tanh,7.5204530324485845e-06,0.00274234444088422,0.002300009325095177
7,50,16,0.001,16,16,tanh,sigmoid,7.5262298679769975e-06,0.0027433975045510627,0.002289761713561284
1088,100,32,0.01,32,16,tanh,tanh,7.547054019495968e-06,0.0027471902044627285,0.0023459056128449303
631,50,64,0.01,64,32,relu,sigmoid,7.558867321796916e-06,0.002749339433718019,0.00228452114748007
304,50,32,0.001,64,16,tanh,sigmoid,7.5697062491767875e-06,0.0027513099151452907,0.002312290555475501
1091,100,32,0.01,32,32,relu,tanh,7.6218978042309815e-06,0.0027607784779353417,0.002217738989845906
735,100,16,0.001,16,16,tanh,relu,7.623364088256323e-06,0.002761044021426736,0.002228746989191597
608,50,64,0.01,32,32,sigmoid,tanh,7.628384291826829e-06,0.0027619529850862468,0.0023635979233166647
622,50,64,0.01,64,16,relu,sigmoid,7.638602127898411e-06,0.002763802114460876,0.0023239430208648435
321,50,32,0.001,64,64,tanh,relu,7.679984821022225e-06,0.002771278553487943,0.0022824250424922283
287,50,32,0.001,32,32,tanh,tanh,7.686594284463563e-06,0.0027724707905519156,0.0021315863018590035
1369,100,64,0.01,64,64,relu,sigmoid,7.691858860662926e-06,0.0027734200656703493,0.002272173932197035
1324,100,64,0.01,32,16,relu,sigmoid,7.710179794282983e-06,0.0027767210508589054,0.0024607619792913387
438,50,32,0.1,32,16,tanh,relu,7.731539308758595e-06,0.002780564566550936,0.0024846079313330213
767,100,16,0.001,32,32,relu,tanh,7.759052551249324e-06,0.0027855075931056666,0.0022170453098213348
298,50,32,0.001,64,16,relu,sigmoid,7.79495699863289e-06,0.0027919450207038263,0.002311784680859835
1099,100,32,0.01,32,64,relu,sigmoid,7.809250039526316e-06,0.002794503540796883,0.0024635017551498228
645,50,64,0.01,64,64,tanh,relu,7.822464712063326e-06,0.002796866945720394,0.0024367074605961235
632,50,64,0.01,64,32,relu,tanh,7.84863068623794e-06,0.002801540770047429,0.0023967534863438473
47,50,16,0.001,32,64,relu,tanh,7.850867226362517e-06,0.002801939904131157,0.002386069050127557
4,50,16,0.001,16,16,sigmoid,sigmoid,7.88722322837616e-06,0.002808420059103723,0.002378222861104625
22,50,16,0.001,16,64,sigmoid,sigmoid,7.903524578103109e-06,0.0028113207889003183,0.0022919675235101157
1352,100,64,0.01,64,16,relu,tanh,7.940753717604922e-06,0.002817934299731795,0.002320153659997145
1050,100,32,0.001,64,64,tanh,relu,7.949781700796722e-06,0.002819535724334189,0.0024851340033432653
1338,100,64,0.01,32,32,tanh,relu,7.963336608869223e-06,0.0028219384488094744,0.0023218558507301394
354,50,32,0.01,32,16,sigmoid,relu,7.977693598513268e-06,0.0028244811202260264,0.00237827817623122
454,50,32,0.1,32,64,sigmoid,sigmoid,7.992395963253699e-06,0.0028270825886863825,0.002569431494851043
807,100,16,0.001,64,64,tanh,relu,8.026350821490641e-06,0.002833081506326749,0.0025055118444160963
308,50,32,0.001,64,32,relu,tanh,8.056277408091389e-06,0.0028383582240604143,0.0022631445546403934
829,100,16,0.01,16,64,relu,sigmoid,8.066234686117018e-06,0.002840111738315417,0.0021280778828469587
119,50,16,0.01,32,32,relu,tanh,8.076121758906174e-06,0.002841851818604583,0.0023843146092984964
61,50,16,0.001,64,16,tanh,sigmoid,8.125432157131118e-06,0.0028505143671153665,0.002428355425872927
101,50,16,0.01,16,64,relu,tanh,8.135363020334898e-06,0.0028522557775092503,0.002404579550260599
1009,100,32,0.001,32,32,relu,sigmoid,8.163807203858224e-06,0.0028572376876728725,0.0024282942120083407
283,50,32,0.001,32,32,sigmoid,sigmoid,8.172433838642173e-06,0.002858746900066911,0.0024503832798711796
16,50,16,0.001,16,32,tanh,sigmoid,8.173496322081466e-06,0.0028589327243014073,0.002356795145868806
1015,100,32,0.001,32,32,tanh,sigmoid,8.200563866310402e-06,0.002863662666291266,0.002414235697646833
1302,100,64,0.01,16,16,tanh,relu,8.219140849678004e-06,0.002866904401907745,0.0025035125770440066
62,50,16,0.001,64,16,tanh,tanh,8.22155068045414e-06,0.002867324655572532,0.0023791284330516487
123,50,16,0.01,32,32,tanh,relu,8.22668031990909e-06,0.002868219015331481,0.002227720493115235
615,50,64,0.01,32,64,sigmoid,relu,8.231723755299016e-06,0.0028690980734891263,0.0024418393337547906
32,50,16,0.001,32,16,sigmoid,tanh,8.238680968123886e-06,0.002870310256422446,0.0022901197149111916
25,50,16,0.001,16,64,tanh,sigmoid,8.266584520427322e-06,0.002875166868275183,0.0021758195792189157
609,50,64,0.01,32,32,tanh,relu,8.310383507063424e-06,0.0028827735788756327,0.0024280022244765743
798,100,16,0.001,64,32,tanh,relu,8.317936955227426e-06,0.0028840833821558325,0.00193570549170383
282,50,32,0.001,32,32,sigmoid,relu,8.318322309745656e-06,0.0028841501884863167,0.002232195293123501
15,50,16,0.001,16,32,tanh,relu,8.329074330551792e-06,0.0028860135707497623,0.0024676788712959578
957,100,16,0.1,64,32,sigmoid,relu,8.359246594599169e-06,0.002891236170671495,0.0025944413199510226
317,50,32,0.001,64,64,relu,tanh,8.412665678617831e-06,0.0029004595633481656,0.002559150934238892
358,50,32,0.01,32,16,tanh,sigmoid,8.4499919665092e-06,0.0029068869889469734,0.0025553867442115815
279,50,32,0.001,32,32,relu,relu,8.45238032840337e-06,0.0029072977708524063,0.0022243635328764336
1267,100,64,0.001,32,64,tanh,sigmoid,8.456466772927295e-06,0.0029080004767756307,0.0023532646933353673
8,50,16,0.001,16,16,tanh,tanh,8.459066877395016e-06,0.002908447502946377,0.002214113116550432
262,50,32,0.001,16,64,relu,sigmoid,8.461831182964906e-06,0.002908922684253555,0.002351714684260112
998,100,32,0.001,16,64,tanh,tanh,8.500665207642177e-06,0.002915590027360187,0.0022981003315469912
1286,100,64,0.001,64,32,tanh,tanh,8.575188441714139e-06,0.002928342268539342,0.0024774094468765916
305,50,32,0.001,64,16,tanh,tanh,8.578303971895223e-06,0.0029288741816430462,0.0023805024341940566
348,50,32,0.01,16,64,tanh,relu,8.59604250697117e-06,0.0029319008351189452,0.0024912789992138883
402,50,32,0.01,64,64,tanh,relu,8.604067101595662e-06,0.0029332690128243714,0.002509406862091214
1026,100,32,0.001,64,16,relu,relu,8.625093544327318e-06,0.0029368509571184097,0.002498737317296884
576,50,64,0.01,16,32,relu,relu,8.631355233693526e-06,0.0029379168187158612,0.0024522198114709528
275,50,32,0.001,32,16,sigmoid,tanh,8.633542842509859e-06,0.0029382891012475027,0.0024091827345668784
1288,100,64,0.001,64,64,relu,sigmoid,8.643444816557615e-06,0.00293997360813964,0.0025437747025268734
1304,100,64,0.01,16,16,tanh,tanh,8.654394631644864e-06,0.0029418352488956388,0.002324457223110631
310,50,32,0.001,64,32,sigmoid,sigmoid,8.767782177522358e-06,0.002961044102596643,0.0024458415407525823
1028,100,32,0.001,64,16,relu,tanh,8.802754234856421e-06,0.0029669435847107747,0.0024391534127960637
277,50,32,0.001,32,16,tanh,sigmoid,8.839783058415568e-06,0.0029731772665644355,0.00257887355274578
1290,100,64,0.001,64,64,sigmoid,relu,8.840076337638476e-06,0.0029732265869991266,0.002420801455704905
531,50,64,0.001,32,64,relu,relu,8.845622936305669e-06,0.002974159198211432,0.0025296758801222593
587,50,64,0.01,16,64,relu,tanh,8.852217101235295e-06,0.0029752675680071693,0.002258096536090799
547,50,64,0.001,64,16,tanh,sigmoid,8.921197961897439e-06,0.002986837451535895,0.0022556786896425654
396,50,32,0.01,64,64,relu,relu,8.998887973966395e-06,0.00299981465660237,0.0024335400117737652
1287,100,64,0.001,64,64,relu,relu,9.01845137973006e-06,0.0030030736553954282,0.0023552603173693037
1029,100,32,0.001,64,16,sigmoid,relu,9.045047273815697e-06,0.0030074985076996626,0.002510102305954078
687,50,64,0.1,32,32,sigmoid,relu,9.062248302787869e-06,0.0030103568397762863,0.0025599128111928908
1291,100,64,0.001,64,64,sigmoid,sigmoid,9.067271573565212e-06,0.003011191055639813,0.002498369022070848
21,50,16,0.001,16,64,sigmoid,relu,9.087659398637243e-06,0.0030145744971118633,0.002567069021360227
574,50,64,0.01,16,16,tanh,sigmoid,9.087742318729515e-06,0.0030145882502805445,0.002590105125828463
913,100,16,0.1,16,64,sigmoid,sigmoid,9.11334636581996e-06,0.003018831953888782,0.002645698837672869
1046,100,32,0.001,64,64,relu,tanh,9.150625009742461e-06,0.003025000001610324,0.0026583201563236654
702,50,64,0.1,64,16,relu,relu,9.155204785109088e-06,0.0030257568945817655,0.0025241025558200196
621,50,64,0.01,64,16,relu,relu,9.188223499105742e-06,0.0030312082572970375,0.002568012761612038
1073,100,32,0.01,16,64,relu,tanh,9.197288372835856e-06,0.0030327031461776567,0.002256292519838523
349,50,32,0.01,16,64,tanh,sigmoid,9.198605208839269e-06,0.003032920244391413,0.0024414336509392567
1002,100,32,0.001,32,16,sigmoid,relu,9.205919387235987e-06,0.003034125802803171,0.0024856060325038065
72,50,16,0.001,64,64,relu,relu,9.209406208438501e-06,0.0030347003490358813,0.0026754981778034756
73,50,16,0.001,64,64,relu,sigmoid,9.21508242829231e-06,0.003035635424139781,0.0024839054899476153
28,50,16,0.001,32,16,relu,sigmoid,9.230056572036863e-06,0.0030381008166347713,0.0021676680726729226
1273,100,64,0.001,64,16,sigmoid,sigmoid,9.238186068701796e-06,0.003039438446276186,0.002478397167425044
1314,100,64,0.01,16,64,relu,relu,9.255136704406555e-06,0.0030422256169466712,0.0024030880080886143
793,100,16,0.001,64,32,relu,sigmoid,9.256561920095318e-06,0.0030424598469158664,0.0024852600599529957
324,50,32,0.01,16,16,relu,relu,9.297357198085574e-06,0.003049156801164147,0.002426993439071963
42,50,16,0.001,32,32,tanh,relu,9.30995905353718e-06,0.00305122255064051,0.002344811469231383
565,50,64,0.001,64,64,tanh,sigmoid,9.31544649879733e-06,0.003052121638925508,0.002454594429422433
758,100,16,0.001,32,16,relu,tanh,9.347141605758029e-06,0.003057309537118875,0.002533825367620436
1064,100,32,0.01,16,32,relu,tanh,9.351556481425863e-06,0.003058031471621223,0.002643822981152964
52,50,16,0.001,32,64,tanh,sigmoid,9.359364479095264e-06,0.0030593078431395662,0.00262662291169405
1413,100,64,0.1,32,32,relu,relu,9.360201793315302e-06,0.0030594446870821673,0.0024241545123670953
286,50,32,0.001,32,32,tanh,sigmoid,9.399780574301416e-06,0.003065906158756562,0.0025015355745163586
70,50,16,0.001,64,32,tanh,sigmoid,9.403668782454976e-06,0.0030665401974301555,0.0025053106511851515
567,50,64,0.01,16,16,relu,relu,9.45162707859916e-06,0.003074349862751336,0.002609924365085747
39,50,16,0.001,32,32,sigmoid,relu,9.470185009073722e-06,0.003077366570474457,0.0026203116379167855
1283,100,64,0.001,64,32,sigmoid,tanh,9.507468816230414e-06,0.0030834183654234164,0.0026311325547381343
292,50,32,0.001,32,64,sigmoid,sigmoid,9.508195810106811e-06,0.003083536250817689,0.002633671845792585
577,50,64,0.01,16,32,relu,sigmoid,9.515271173206212e-06,0.0030846833181391916,0.0023992098480814443
614,50,64,0.01,32,64,relu,tanh,9.528959387042904e-06,0.0030869012596846865,0.0024301236882548457
809,100,16,0.001,64,64,tanh,tanh,9.536334461296637e-06,0.003088095604299944,0.0024957841025429438
1325,100,64,0.01,32,16,relu,tanh,9.539728968089205e-06,0.00308864516707394,0.0025578969319335633
43,50,16,0.001,32,32,tanh,sigmoid,9.557666621102726e-06,0.003091547609386394,0.0026016953363993942
1245,100,64,0.001,32,16,sigmoid,relu,9.559817108392907e-06,0.0030918953909200918,0.002449643132827053
297,50,32,0.001,64,16,relu,relu,9.582911579219523e-06,0.0030956278166503677,0.002666487595245416
740,100,16,0.001,16,32,relu,tanh,9.590750596526275e-06,0.003096893701199038,0.0025895114641117305
41,50,16,0.001,32,32,sigmoid,tanh,9.602164260645263e-06,0.0030987359133435788,0.002539638472731488
290,50,32,0.001,32,64,relu,tanh,9.605554357534429e-06,0.0030992828779468373,0.002571130273568932
1240,100,64,0.001,16,64,tanh,sigmoid,9.622959442826008e-06,0.003102089528499461,0.002201118167785551
1051,100,32,0.001,64,64,tanh,sigmoid,9.65335642248835e-06,0.003106985101748695,0.002666522872011967
518,50,64,0.001,32,16,sigmoid,tanh,9.657598368384346e-06,0.003107667673414316,0.0025458045045428103
71,50,16,0.001,64,32,tanh,tanh,9.701928567180696e-06,0.0031147918978931314,0.0028131407475254534
1020,100,32,0.001,32,64,sigmoid,relu,9.714006512676871e-06,0.0031167300994274227,0.0024386619669562433
1033,100,32,0.001,64,16,tanh,sigmoid,9.71893102247249e-06,0.0031175200115592665,0.0026911634043052064
0,50,16,0.001,16,16,relu,relu,9.721002706693485e-06,0.003117852258637905,0.002294741809877543
1289,100,64,0.001,64,64,relu,tanh,9.72276831687311e-06,0.0031181353910427157,0.0024595074998821943
367,50,32,0.01,32,32,tanh,sigmoid,9.751733730656553e-06,0.003122776605948071,0.0026889872037079926
1275,100,64,0.001,64,16,tanh,relu,9.75742542809891e-06,0.0031236877929938693,0.002426082445490754
301,50,32,0.001,64,16,sigmoid,sigmoid,9.759685279814828e-06,0.003124049500218399,0.0025765062503860935
168,50,16,0.1,16,16,tanh,relu,9.777189290994308e-06,0.003126849739113523,0.0027235254135769475
584,50,64,0.01,16,32,tanh,tanh,9.783714260310922e-06,0.003127892942591054,0.002502409570865758
620,50,64,0.01,32,64,tanh,tanh,9.793259535196258e-06,0.003129418402067109,0.002511584913272896
1356,100,64,0.01,64,16,tanh,relu,9.811591894593222e-06,0.0031323460687786753,0.002639685146553878
394,50,32,0.01,64,32,tanh,sigmoid,9.862201666109691e-06,0.003140414250717521,0.0026793707860572023
1276,100,64,0.001,64,16,tanh,sigmoid,9.871253848654661e-06,0.0031418551603558465,0.0024136400118533294
1331,100,64,0.01,32,16,tanh,tanh,9.88019539004675e-06,0.003143277809874073,0.002700225485159406
1077,100,32,0.01,16,64,tanh,relu,9.886177211366588e-06,0.003144229191927107,0.002596562942763896
37,50,16,0.001,32,32,relu,sigmoid,9.89289322690766e-06,0.0031452970013828045,0.0025504830423356997
339,50,32,0.01,16,32,tanh,relu,9.90736021346295e-06,0.003147595941899619,0.002762191467780325
1237,100,64,0.001,16,64,sigmoid,sigmoid,9.916857108639564e-06,0.003149104175577487,0.002685081198187546
602,50,64,0.01,32,16,tanh,tanh,9.946654560974237e-06,0.003153831726800629,0.002587116981292528
776,100,16,0.001,32,64,relu,tanh,9.968077855309273e-06,0.0031572262914319705,0.0026447735888081073
1109,100,32,0.01,64,16,relu,tanh,9.983899219396685e-06,0.003159730877685105,0.0027473511248509407
1216,100,64,0.001,16,16,relu,sigmoid,9.991853763422003e-06,0.00316098936464867,0.002464660510185389
246,50,32,0.001,16,16,sigmoid,relu,9.996965205261117e-06,0.003161797780576917,0.002574735183212114
1320,100,64,0.01,16,64,tanh,relu,1.003918128118008e-05,0.0031684667082328764,0.0026943976476609954
990,100,32,0.001,16,64,relu,relu,1.0074714888688105e-05,0.0031740691373516278,0.0023966657859889363
285,50,32,0.001,32,32,tanh,relu,1.0103827170591851e-05,0.0031786517850484744,0.002504227972520739
748,100,16,0.001,16,64,relu,sigmoid,1.0109874651702354e-05,0.00317960290786481,0.002711796900731775
578,50,64,0.01,16,32,relu,tanh,1.0190833820666829e-05,0.0031923085409569715,0.0027753278995115054
419,50,32,0.1,16,32,sigmoid,tanh,1.0230509930562906e-05,0.003198516832934119,0.002783423686115563
764,100,16,0.001,32,16,tanh,tanh,1.0348651472682046e-05,0.0032169319969004703,0.0026415676246963372
1270,100,64,0.001,64,16,relu,sigmoid,1.0355944902580301e-05,0.003218065397498985,0.0027346116001167294
992,100,32,0.001,16,64,relu,tanh,1.0390890692582154e-05,0.0032234904517591105,0.0026837983383305743
267,50,32,0.001,16,64,tanh,relu,1.04174387966956e-05,0.00322760573749267,0.0022540840352168407
202,50,16,0.1,32,32,sigmoid,sigmoid,1.0426701721840104e-05,0.003229040371664638,0.0027927346705817154
357,50,32,0.01,32,16,tanh,relu,1.0436672267064167e-05,0.0032305838894949265,0.0027372136953818043
370,50,32,0.01,32,64,relu,sigmoid,1.0498652265558799e-05,0.0032401623825911562,0.002889785797530288
398,50,32,0.01,64,64,relu,tanh,1.0505162677180204e-05,0.003241166869690637,0.0026812822374128816
533,50,64,0.001,32,64,relu,tanh,1.0538620190073616e-05,0.003246324104286819,0.0025913100587297926
845,100,16,0.01,32,16,tanh,tanh,1.0588915941056903e-05,0.0032540614531776906,0.002750296156551612
540,50,64,0.001,64,16,relu,relu,1.0608751376192828e-05,0.00325710782385122,0.002794683740849921
1274,100,64,0.001,64,16,sigmoid,tanh,1.0680900867799483e-05,0.003268164755302199,0.0026685642112655524
610,50,64,0.01,32,32,tanh,sigmoid,1.070897181259247e-05,0.003272456540978424,0.0026265370040928432
543,50,64,0.001,64,16,sigmoid,relu,1.0722966950026927e-05,0.0032745941656985413,0.002823440059763142
1118,100,32,0.01,64,32,relu,tanh,1.078524204775922e-05,0.003284089226522206,0.002868947030803822
1243,100,64,0.001,32,16,relu,sigmoid,1.0883471626920712e-05,0.0032990107042749515,0.002868740343650188
393,50,32,0.01,64,32,tanh,relu,1.0886959470515273e-05,0.003299539281553604,0.0026313696030433415
1133,100,32,0.01,64,64,tanh,tanh,1.0922122811454087e-05,0.0033048635087479915,0.002779674344137139
380,50,32,0.01,64,16,relu,tanh,1.0933777458708547e-05,0.003306626295593221,0.0027167440913428297
50,50,16,0.001,32,64,sigmoid,tanh,1.0947023775971437e-05,0.0033086286851158496,0.0027460031909257673
1258,100,64,0.001,32,32,tanh,sigmoid,1.0951386890002512e-05,0.0033092879732659277,0.0029334612393323673
31,50,16,0.001,32,16,sigmoid,sigmoid,1.0957285979536632e-05,0.00331017914613947,0.0027440233546906765
1374,100,64,0.01,64,64,tanh,relu,1.0967743774343464e-05,0.0033117584112286125,0.002621488551812497
11,50,16,0.001,16,32,relu,tanh,1.0999617061967016e-05,0.003316567059772351,0.0028586400270744
684,50,64,0.1,32,32,relu,relu,1.1043700305151379e-05,0.0033232063290068795,0.0025353694924154005
20,50,16,0.001,16,64,relu,tanh,1.1052348893977343e-05,0.003324507315975909,0.002597859826581344
1296,100,64,0.01,16,16,relu,relu,1.1061392057293705e-05,0.0033258671135951456,0.0028906554854876867
744,100,16,0.001,16,32,tanh,relu,1.1110264842344104e-05,0.0033332063906011135,0.002806299093345906
294,50,32,0.001,32,64,tanh,relu,1.111033413022982e-05,0.0033332167841635834,0.0027743915037667932
259,50,32,0.001,16,32,tanh,sigmoid,1.113131320256015e-05,0.003336362270881289,0.0026473657660970222
1152,100,32,0.1,16,64,relu,relu,1.1131757681790344e-05,0.0033364288815723835,0.002843924121493296
648,50,64,0.1,16,16,relu,relu,1.1157601637128384e-05,0.0033402996328366088,0.0027230078137737267
1431,100,64,0.1,64,16,relu,relu,1.1188445291698504e-05,0.003344913345917724,0.0027335085071923345
1238,100,64,0.001,16,64,sigmoid,tanh,1.1189917519905678e-05,0.003345133408386828,0.0027875790868094595
1141,100,32,0.1,16,16,tanh,sigmoid,1.1219663255430403e-05,0.0033495765785290536,0.002702511072648338
773,100,16,0.001,32,32,tanh,tanh,1.1241935618380124e-05,0.0033528995837006697,0.0028983126257402514
521,50,64,0.001,32,16,tanh,tanh,1.1254068561616036e-05,0.003354708416780218,0.0026095792021656366
1254,100,64,0.001,32,32,sigmoid,relu,1.1256080719181082e-05,0.003355008303891524,0.002792621466859503
1223,100,64,0.001,16,16,tanh,tanh,1.128553772885648e-05,0.0033593954409769145,0.002589038495201317
307,50,32,0.001,64,32,relu,sigmoid,1.1372968356726877e-05,0.0033723831865206063,0.002723126901776249
278,50,32,0.001,32,16,tanh,tanh,1.1379414281750073e-05,0.0033733387439968247,0.0028483813698644135
1018,100,32,0.001,32,64,relu,sigmoid,1.1381733891403325e-05,0.0033736825415861707,0.002772987922188178
774,100,16,0.001,32,64,relu,relu,1.1409862179481743e-05,0.003377848750237604,0.002780825060696396
386,50,32,0.01,64,16,tanh,tanh,1.1414631564023518e-05,0.003378554656065744,0.002782666768149615
312,50,32,0.001,64,32,tanh,relu,1.144076125040406e-05,0.003382419437385621,0.002618964354587788
1127,100,32,0.01,64,64,relu,tanh,1.155592350713842e-05,0.0033994004628961293,0.0029613479281188964
514,50,64,0.001,32,16,relu,sigmoid,1.1573799561426661e-05,0.003402028742004785,0.002762878410520784
612,50,64,0.01,32,64,relu,relu,1.1679054273037924e-05,0.0034174631341154105,0.0029466106829855515
1234,100,64,0.001,16,64,relu,sigmoid,1.174672081062092e-05,0.0034273489478926595,0.0030940545553135783
636,50,64,0.01,64,32,tanh,relu,1.1755678381054647e-05,0.0034286554771593264,0.003053569448859121
848,100,16,0.01,32,32,relu,tanh,1.1771075293523074e-05,0.0034309000704659228,0.0029906341503305855
995,100,32,0.001,16,64,sigmoid,tanh,1.1771870325836042e-05,0.0034310159320288854,0.0028097808957483774
541,50,64,0.001,64,16,relu,sigmoid,1.1814197154775952e-05,0.003437178662038962,0.002598758487751953
313,50,32,0.001,64,32,tanh,sigmoid,1.1827717833090497e-05,0.0034391449276078056,0.0029690169236783037
1271,100,64,0.001,64,16,relu,tanh,1.1845129097163836e-05,0.003441675332910389,0.0027215853938234087
134,50,16,0.01,32,64,tanh,tanh,1.1857558626571274e-05,0.0034434805976760307,0.0029833336524049186
1027,100,32,0.001,64,16,relu,sigmoid,1.1866089782115986e-05,0.0034447191151262225,0.0028740420079344784
552,50,64,0.001,64,32,sigmoid,relu,1.1899916548800236e-05,0.0034496255664637336,0.002641799554978853
1062,100,32,0.01,16,32,relu,relu,1.193661990386698e-05,0.003454941374881342,0.003025331857449016
53,50,16,0.001,32,64,tanh,tanh,1.1950189518324945e-05,0.0034569046151615096,0.0030596809318014662
1285,100,64,0.001,64,32,tanh,sigmoid,1.1956999710961563e-05,0.0034578894879625003,0.002817685204690023
1261,100,64,0.001,32,64,relu,sigmoid,1.195795503858508e-05,0.003458027622588501,0.002792181866300379
996,100,32,0.001,16,64,tanh,relu,1.1977359654427636e-05,0.0034608322199187343,0.0027293972024566462
447,50,32,0.1,32,32,tanh,relu,1.1980559737261134e-05,0.003461294517555698,0.0028771019204495768
627,50,64,0.01,64,16,tanh,relu,1.1994408758103326e-05,0.0034632944948564982,0.002673863562319221
863,100,16,0.01,32,64,tanh,tanh,1.200415142794313e-05,0.003464700770332574,0.002903388244022384
1247,100,64,0.001,32,16,sigmoid,tanh,1.2057510483679642e-05,0.0034723926165800495,0.0027371364913106972
1231,100,64,0.001,16,32,tanh,sigmoid,1.2060700968875934e-05,0.0034728519935171343,0.0027310820439601672
309,50,32,0.001,64,32,sigmoid,relu,1.2153096644783024e-05,0.0034861291778680585,0.0028407786483615775
909,100,16,0.1,16,64,relu,relu,1.2175007681272826e-05,0.003489270365172757,0.002802338741364205
1000,100,32,0.001,32,16,relu,sigmoid,1.2291055504337535e-05,0.003505860166112952,0.002925759048913925
653,50,64,0.1,16,16,sigmoid,tanh,1.2304504567976523e-05,0.003507777724995773,0.0027224493276197274
14,50,16,0.001,16,32,sigmoid,tanh,1.2308086159320306e-05,0.00350828820927248,0.0028019688847075127
794,100,16,0.001,64,32,relu,tanh,1.2327917016384391e-05,0.003511113358520968,0.0030004139398921003
462,50,32,0.1,64,16,sigmoid,relu,1.2433649810183048e-05,0.003526138087225605,0.002952773187120259
1269,100,64,0.001,64,16,relu,relu,1.2434446291781945e-05,0.0035262510250664153,0.0028385943803726525
586,50,64,0.01,16,64,relu,sigmoid,1.2456645621933486e-05,0.00352939734543073,0.00270033776358937
549,50,64,0.001,64,32,relu,relu,1.2527935209375877e-05,0.0035394823363559644,0.0032042743401870448
161,50,16,0.01,64,64,tanh,tanh,1.2529006444673106e-05,0.0035396336596706032,0.003196447134112717
972,100,32,0.001,16,16,relu,relu,1.2541389801683582e-05,0.003541382470403837,0.002813419925542824
257,50,32,0.001,16,32,sigmoid,tanh,1.258949216983068e-05,0.003548167438246211,0.0029379227093493192
1007,100,32,0.001,32,16,tanh,tanh,1.2604777102895825e-05,0.0035503207042316366,0.003100851549684975
1316,100,64,0.01,16,64,relu,tanh,1.2628985796100583e-05,0.0035537284358966685,0.002849293187534014
560,50,64,0.001,64,64,relu,tanh,1.268369749162084e-05,0.0035614179046583173,0.003016439076158991
254,50,32,0.001,16,32,relu,tanh,1.2684443715104345e-05,0.003561522668059877,0.002827942155892433
1259,100,64,0.001,32,32,tanh,tanh,1.2808402788893407e-05,0.0035788828967840518,0.0029301488666132326
546,50,64,0.001,64,16,tanh,relu,1.2819825280726353e-05,0.0035804783592037464,0.0029710543882706013
260,50,32,0.001,16,32,tanh,tanh,1.2905418917828758e-05,0.003592411295749522,0.002965174618745357
582,50,64,0.01,16,32,tanh,relu,1.2941535703333734e-05,0.003597434600285839,0.002976376307780292
685,50,64,0.1,32,32,relu,sigmoid,1.296680051713074e-05,0.0036009443923963533,0.003139147111093281
1253,100,64,0.001,32,32,relu,tanh,1.3002730467023215e-05,0.003605929903232066,0.002603448389290159
551,50,64,0.001,64,32,relu,tanh,1.3015890581032089e-05,0.003607754229577188,0.0029516722339341735
330,50,32,0.01,16,16,tanh,relu,1.3036348146950952e-05,0.0036105883380622267,0.002956723172937386
1268,100,64,0.001,32,64,tanh,tanh,1.3062096802018317e-05,0.0036141522936946526,0.0030088879107830297
1140,100,32,0.1,16,16,tanh,relu,1.3072323381201052e-05,0.003615566813267465,0.0026888147812825637
539,50,64,0.001,32,64,tanh,tanh,1.3101348602400361e-05,0.0036195785117055217,0.003146946023465938
1182,100,32,0.1,32,64,sigmoid,relu,1.3103134719677068e-05,0.0036198252333057555,0.0028836300595950844
1292,100,64,0.001,64,64,sigmoid,tanh,1.3107541014419699e-05,0.0036204338157767363,0.002996665205136731
83,50,16,0.01,16,16,relu,tanh,1.311164216076093e-05,0.0036210001602818153,0.0030753335222810747
311,50,32,0.001,64,32,sigmoid,tanh,1.3148098275033905e-05,0.0036260306500406066,0.003056086373865225
417,50,32,0.1,16,32,sigmoid,relu,1.327988239547942e-05,0.003644157295655529,0.0032063736114093014
107,50,16,0.01,16,64,tanh,tanh,1.3285532043232136e-05,0.003644932378416935,0.0030798031175205023
1408,100,64,0.1,32,16,sigmoid,sigmoid,1.3291947175095951e-05,0.003645812279190462,0.0027622204988242897
563,50,64,0.001,64,64,sigmoid,tanh,1.3319830297578886e-05,0.0036496342690164017,0.0031634245818446755
1043,100,32,0.001,64,32,tanh,tanh,1.3354123877503783e-05,0.003654329470300096,0.0031912905816751298
559,50,64,0.001,64,64,relu,sigmoid,1.3360697928212049e-05,0.003655228847584245,0.003204772451022522
611,50,64,0.01,32,32,tanh,tanh,1.3385408509801014e-05,0.003658607455002656,0.0031961150409454517
