,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
210,50,16,0.1,32,64,sigmoid,relu,2.0753663619471335e-05,0.004555618906303658,0.00398424366344146
1182,100,32,0.1,32,64,sigmoid,relu,2.0824418735248196e-05,0.004563377996095457,0.0037935860412226735
447,50,32,0.1,32,32,tanh,relu,2.0922208163808843e-05,0.004574080034696468,0.003287140288941373
318,50,32,0.001,64,64,sigmoid,relu,2.1007028380645504e-05,0.004583342490000666,0.004150081333419006
288,50,32,0.001,32,64,relu,relu,2.1014088508086814e-05,0.004584112619481203,0.0040821434568644125
938,100,16,0.1,32,64,relu,tanh,2.1038945286533153e-05,0.0045868230057996735,0.0038922817016316803
239,50,16,0.1,64,64,sigmoid,tanh,2.10390400385775e-05,0.004586833334510586,0.003892603876822756
217,50,16,0.1,64,16,relu,sigmoid,2.1048370722289115e-05,0.004587850337825888,0.00390922333986013
1445,100,64,0.1,64,32,sigmoid,tanh,2.1050059287138546e-05,0.0045880343598472045,0.0038759406937271318
463,50,32,0.1,64,16,sigmoid,sigmoid,2.105846707844785e-05,0.004588950542166242,0.003871619000668844
649,50,64,0.1,16,16,relu,sigmoid,2.1080793608124442e-05,0.004591382537768383,0.0038632202386876618
1144,100,32,0.1,16,32,relu,sigmoid,2.1084573598266087e-05,0.004591794158960753,0.003861944665507064
226,50,16,0.1,64,32,relu,sigmoid,2.1100180191173256e-05,0.00459349324492518,0.003941705145561266
425,50,32,0.1,16,64,relu,tanh,2.1132293872395375e-05,0.004596987477946332,0.003954303693348395
929,100,16,0.1,32,32,relu,tanh,2.1147751855999787e-05,0.004598668487290619,0.0038469016691198674
415,50,32,0.1,16,32,relu,sigmoid,2.1151951462966328e-05,0.004599125075812391,0.003960953537338598
172,50,16,0.1,16,32,relu,sigmoid,2.1152933535743954e-05,0.004599231841921426,0.0038408866912664087
1172,100,32,0.1,32,32,relu,tanh,2.1172118993314686e-05,0.004601317093323898,0.003842332865203331
650,50,64,0.1,16,16,relu,tanh,2.1177793461124733e-05,0.004601933665441597,0.0038413440169549158
429,50,32,0.1,16,64,tanh,relu,2.1178058031128432e-05,0.004601962410877389,0.003498904405412591
676,50,64,0.1,32,16,relu,sigmoid,2.1180843702056722e-05,0.004602265062125032,0.0038407997137960234
1135,100,32,0.1,16,16,relu,sigmoid,2.1197645218111446e-05,0.004604090053214799,0.0038379756640554248
434,50,32,0.1,32,16,relu,tanh,2.121110683236095e-05,0.00460555174027618,0.003978056292077896
407,50,32,0.1,16,16,relu,tanh,2.1231736157362503e-05,0.0046077908109377645,0.003983303103881706
900,100,16,0.1,16,32,relu,relu,2.1247532133425545e-05,0.004609504543161396,0.0038303723642449166
927,100,16,0.1,32,32,relu,relu,2.126290344778336e-05,0.004611171591665545,0.0038282179369306863
933,100,16,0.1,32,32,tanh,relu,2.1287848607145252e-05,0.004613875660130565,0.0038248731789832647
194,50,16,0.1,32,16,sigmoid,tanh,2.1296796254027232e-05,0.004614845203690719,0.00382371644802444
961,100,16,0.1,64,32,tanh,sigmoid,2.1300740102638252e-05,0.004615272484115997,0.003840189917295907
187,50,16,0.1,16,64,tanh,sigmoid,2.132072578732319e-05,0.004617437144923923,0.004003264664651343
960,100,16,0.1,64,32,tanh,relu,2.1324839503845368e-05,0.004617882577962043,0.003820207797689396
662,50,64,0.1,16,32,sigmoid,tanh,2.133376916722534e-05,0.004618849333678826,0.003815393617837482
716,50,64,0.1,64,32,sigmoid,tanh,2.133627954646494e-05,0.0046191210794332875,0.003818824080978483
1199,100,32,0.1,64,32,relu,tanh,2.1337186286386198e-05,0.004619219229089067,0.0038187185398325927
35,50,16,0.001,32,16,tanh,tanh,2.134030572828419e-05,0.004619556875749468,0.004107894282012275
190,50,16,0.1,32,16,relu,sigmoid,2.1362405606039972e-05,0.004621948247875561,0.004011472295954671
221,50,16,0.1,64,16,sigmoid,tanh,2.140773262736839e-05,0.004626849103587493,0.004019846711183867
1407,100,64,0.1,32,16,sigmoid,relu,2.142371595632989e-05,0.004628576018207964,0.0038325243048362516
183,50,16,0.1,16,64,sigmoid,relu,2.1427865081313292e-05,0.004629024204010311,0.00391791784837277
660,50,64,0.1,16,32,sigmoid,relu,2.1447926881422573e-05,0.004631190654834087,0.004076275224576721
937,100,16,0.1,32,64,relu,sigmoid,2.1453885492997184e-05,0.00463183392329617,0.0038059358010593776
954,100,16,0.1,64,32,relu,relu,2.1457222457686093e-05,0.00463219412996542,0.0038055986477002236
918,100,16,0.1,32,16,relu,relu,2.1457463928763473e-05,0.004632220194330519,0.003805574416609737
677,50,64,0.1,32,16,relu,tanh,2.1462440301349632e-05,0.004632757310862466,0.0038050744118167186
1171,100,32,0.1,32,32,relu,sigmoid,2.149983953994436e-05,0.0046367919448627795,0.003801406958201342
1143,100,32,0.1,16,32,relu,relu,2.151240948333568e-05,0.004638147203715691,0.003800207952953414
906,100,16,0.1,16,32,tanh,relu,2.151925472364259e-05,0.004638885073338484,0.003799561694156068
945,100,16,0.1,64,16,relu,relu,2.1526026479126987e-05,0.004639614906339425,0.0037989268858501465
235,50,16,0.1,64,64,relu,sigmoid,2.1540458085122136e-05,0.004641169904789323,0.003797588566289669
1386,100,64,0.1,16,32,relu,relu,2.1546218418063258e-05,0.004641790432372325,0.0037970597617757525
1198,100,32,0.1,64,32,relu,sigmoid,2.1548907561594542e-05,0.004642080089959084,0.0037968139231943183
1406,100,64,0.1,32,16,relu,tanh,2.155082293695688e-05,0.004642286391096189,0.003796639216453679
894,100,16,0.1,16,16,sigmoid,relu,2.1568735919551613e-05,0.004644215317957557,0.0037950208803297
1226,100,64,0.001,16,32,relu,tanh,2.1602090785744175e-05,0.0046478049427384725,0.004041340136626227
721,50,64,0.1,64,64,relu,sigmoid,2.1604860802705322e-05,0.004648102925141108,0.003791838337677706
1161,100,32,0.1,32,16,relu,relu,2.1609530479736245e-05,0.004648605218744247,0.003791434447615905
1451,100,64,0.1,64,64,relu,tanh,2.1616194855399595e-05,0.004649321978030732,0.00379086088208999
479,50,32,0.1,64,64,relu,tanh,2.1636887002510413e-05,0.00465154673227201,0.0037891008027613592
722,50,64,0.1,64,64,relu,tanh,2.1644385571837687e-05,0.00465235269211586,0.0037884705052551133
667,50,64,0.1,16,64,relu,sigmoid,2.164817417704261e-05,0.0046527598451932385,0.0037881535348328853
424,50,32,0.1,16,64,relu,sigmoid,2.1694862501992176e-05,0.0046577744151034385,0.0037843254273527173
275,50,32,0.001,32,16,sigmoid,tanh,2.170710465805117e-05,0.004659088393457584,0.0042536166192164255
473,50,32,0.1,64,32,sigmoid,tanh,2.171575711481031e-05,0.004660016857781773,0.0037823727715770752
491,50,64,0.001,16,16,sigmoid,tanh,2.171625285718819e-05,0.004660070048528047,0.004204451707721198
414,50,32,0.1,16,32,relu,relu,2.1737081533808844e-05,0.004662304315873091,0.003780979454959216
1180,100,32,0.1,32,64,relu,sigmoid,2.1748826878167383e-05,0.00466356375298627,0.0037800667119973668
189,50,16,0.1,32,16,relu,relu,2.1758466001117357e-05,0.004664597088829576,0.00377401674653113
672,50,64,0.1,16,64,tanh,relu,2.176479231114693e-05,0.0046652751592105406,0.003778838039567076
1378,100,64,0.1,16,16,relu,sigmoid,2.1766087286280015e-05,0.004665413945865899,0.0037787389754668486
527,50,64,0.001,32,32,sigmoid,tanh,2.1766654426438517e-05,0.004665474726803106,0.004282168390714322
432,50,32,0.1,32,16,relu,relu,2.177395892122949e-05,0.004666257485526221,0.0037781386921275518
915,100,16,0.1,16,64,tanh,relu,2.178037149611603e-05,0.004666944556786167,0.003777652046241239
936,100,16,0.1,32,64,relu,relu,2.1780670893205006e-05,0.00466697663302539,0.003777726705758667
198,50,16,0.1,32,32,relu,relu,2.17811965161904e-05,0.0046670329456936985,0.0037775895890151813
216,50,16,0.1,64,16,relu,relu,2.1791769987994804e-05,0.004668165591321156,0.003775817249564396
690,50,64,0.1,32,32,tanh,relu,2.179621327702013e-05,0.0046686414808828625,0.003776458766239038
468,50,32,0.1,64,32,relu,relu,2.179715363015945e-05,0.004668742189301038,0.0037763883283674156
675,50,64,0.1,32,16,relu,relu,2.179816875382065e-05,0.004668850902933253,0.0037763123387423883
1436,100,64,0.1,64,16,sigmoid,tanh,2.1801112188444878e-05,0.004669166112749136,0.0037760876662209027
213,50,16,0.1,32,64,tanh,relu,2.180405728940156e-05,0.004669481479715018,0.0037758725357756183
218,50,16,0.1,64,16,relu,tanh,2.1812397939202024e-05,0.0046703744966760455,0.0037752524743147465
1380,100,64,0.1,16,16,sigmoid,relu,2.183868299078179e-05,0.004673187669116423,0.0037733199436452845
713,50,64,0.1,64,32,relu,tanh,2.183904773093911e-05,0.004673226693724488,0.0037732935149857243
1450,100,64,0.1,64,64,relu,sigmoid,2.1841705347496115e-05,0.004673511029996197,0.003773099781923446
924,100,16,0.1,32,16,tanh,relu,2.1864531681327152e-05,0.004675952489207643,0.0037714502171864667
723,50,64,0.1,64,64,sigmoid,relu,2.18747388073268e-05,0.004677043810712788,0.004137921056083383
658,50,64,0.1,16,32,relu,sigmoid,2.188796225602339e-05,0.004678457251704176,0.0037697805273432974
208,50,16,0.1,32,64,relu,sigmoid,2.1921126708245352e-05,0.0046820002892188455,0.0037674560775803672
246,50,32,0.001,16,16,sigmoid,relu,2.1941187807226854e-05,0.004684142163430446,0.004235049083491521
1424,100,64,0.1,32,64,relu,tanh,2.1948226200312655e-05,0.004684893403303074,0.0037655889535059732
1416,100,64,0.1,32,32,sigmoid,relu,2.1949401262470956e-05,0.004685018811325196,0.0037655086265735633
481,50,32,0.1,64,64,sigmoid,sigmoid,2.195422717876722e-05,0.00468553382004305,0.0037651715310451834
686,50,64,0.1,32,32,relu,tanh,2.1959530960690248e-05,0.004686099760001941,0.0037648183007333905
1212,100,32,0.1,64,64,tanh,relu,2.1985792722384318e-05,0.004688901014351265,0.003763046076944134
238,50,16,0.1,64,64,sigmoid,sigmoid,2.2022563713653627e-05,0.004692820443363844,0.004114053778947169
1395,100,64,0.1,16,64,relu,relu,2.204061817317597e-05,0.004694743674917298,0.0037592084273877645
236,50,16,0.1,64,64,relu,tanh,2.2056445242572222e-05,0.00469642898834553,0.004120680953277541
411,50,32,0.1,16,16,tanh,relu,2.2099197776282378e-05,0.004700978385004804,0.0037556613774248275
164,50,16,0.1,16,16,relu,tanh,2.2112019197081985e-05,0.00470234188432551,0.004131315336966839
485,50,32,0.1,64,64,tanh,tanh,2.2134380288267092e-05,0.004704718938286016,0.0037538672936064414
163,50,16,0.1,16,16,relu,sigmoid,2.2177815566988192e-05,0.004709332815483335,0.0037533405131693147
1377,100,64,0.1,16,16,relu,relu,2.2221054939769906e-05,0.004713921397283784,0.0037524680204198075
510,50,64,0.001,16,64,tanh,relu,2.2229217211929297e-05,0.004714787080232712,0.004027950044702717
269,50,32,0.001,16,64,tanh,tanh,2.2239153244845085e-05,0.004715840672122531,0.0042276462395697606
199,50,16,0.1,32,32,relu,sigmoid,2.2256802903817723e-05,0.004717711617279899,0.004157792516521418
725,50,64,0.1,64,64,sigmoid,tanh,2.2271410530302038e-05,0.004719259531992497,0.003751471018033564
971,100,16,0.1,64,64,tanh,tanh,2.2314637586623983e-05,0.004723837167666132,0.004301615084184382
282,50,32,0.001,32,32,sigmoid,relu,2.2364197104149406e-05,0.00472907994266849,0.004330086297426811
717,50,64,0.1,64,32,tanh,relu,2.237854132782915e-05,0.0047305962972789325,0.00425389209606485
249,50,32,0.001,16,16,tanh,relu,2.239859566086208e-05,0.004732715463754617,0.004200058449091394
225,50,16,0.1,64,32,relu,relu,2.2404303789072366e-05,0.004733318475348174,0.0037521042649088098
709,50,64,0.1,64,16,tanh,sigmoid,2.2408046577167914e-05,0.004733713825018145,0.0037509237655056517
1432,100,64,0.1,64,16,relu,sigmoid,2.2450138555390797e-05,0.004738157717445758,0.003752949866352652
1202,100,32,0.1,64,32,sigmoid,tanh,2.245260166875752e-05,0.00473841763342548,0.0037529949165184817
712,50,64,0.1,64,32,relu,sigmoid,2.2478691362187928e-05,0.004741169830557426,0.00375346970709802
893,100,16,0.1,16,16,relu,tanh,2.2482757761127598e-05,0.004741598650363356,0.0037535432100001616
1248,100,64,0.001,32,16,tanh,relu,2.2501687767034154e-05,0.004743594393182679,0.004295628385574865
423,50,32,0.1,16,64,relu,relu,2.257352762695048e-05,0.0047511606610333105,0.003755160331678051
1230,100,64,0.001,16,32,tanh,relu,2.2582855906555132e-05,0.004752142243931165,0.004225936964568068
1414,100,64,0.1,32,32,relu,sigmoid,2.2608491480603656e-05,0.004754838743911686,0.0037557703884165974
1435,100,64,0.1,64,16,sigmoid,sigmoid,2.2613499633196268e-05,0.0047553653522307065,0.0037558568454100745
492,50,64,0.001,16,16,tanh,relu,2.263526222932862e-05,0.00475765301691166,0.004290665031265073
564,50,64,0.001,64,64,tanh,relu,2.2640086008388295e-05,0.004758159939345072,0.0041361566394474076
669,50,64,0.1,16,64,sigmoid,relu,2.265336221879355e-05,0.004759554834098831,0.004208863327618852
546,50,64,0.001,64,16,tanh,relu,2.2670116279891e-05,0.004761314553764643,0.0043340810297982455
248,50,32,0.001,16,16,sigmoid,tanh,2.2670959939755016e-05,0.004761403148206946,0.00435497489478596
534,50,64,0.001,32,64,sigmoid,relu,2.2704911043055796e-05,0.0047649670558206165,0.004331996910236398
1454,100,64,0.1,64,64,sigmoid,tanh,2.2714908525344013e-05,0.004766016001373056,0.003757586505756387
1158,100,32,0.1,16,64,tanh,relu,2.2745743244659662e-05,0.0047692497570015835,0.004065343099194538
1233,100,64,0.001,16,64,relu,relu,2.276641967987383e-05,0.004771416946764748,0.004253328072615146
525,50,64,0.001,32,32,sigmoid,relu,2.2778658252512977e-05,0.004772699262735185,0.004369701007497046
1190,100,32,0.1,64,16,relu,tanh,2.2779631959771223e-05,0.004772801269670802,0.003758662967613566
224,50,16,0.1,64,16,tanh,tanh,2.2785286736274013e-05,0.004773393628884382,0.003580726378741874
715,50,64,0.1,64,32,sigmoid,sigmoid,2.2788600554991085e-05,0.004773740729762257,0.0037587256561626716
1379,100,64,0.1,16,16,relu,tanh,2.2808494555707783e-05,0.004775823966155765,0.003759136543747034
1423,100,64,0.1,32,64,relu,sigmoid,2.2849928742378448e-05,0.0047801599076159,0.0037598096938500553
162,50,16,0.1,16,16,relu,relu,2.285629847459296e-05,0.004780826128881175,0.0037599134422422707
506,50,64,0.001,16,64,relu,tanh,2.2907044722847986e-05,0.004786130454014807,0.004254351648237851
243,50,32,0.001,16,16,relu,relu,2.2911989893264934e-05,0.0047866470408068455,0.004205600862849828
1441,100,64,0.1,64,32,relu,sigmoid,2.2918019206712372e-05,0.004787276804897788,0.003760899398952382
180,50,16,0.1,16,64,relu,relu,2.29306287362878e-05,0.004788593607343163,0.0037613319730735715
1433,100,64,0.1,64,16,relu,tanh,2.2959908653623445e-05,0.004791649888464666,0.003761559999779427
1136,100,32,0.1,16,16,relu,tanh,2.3019444856586333e-05,0.004797858361455278,0.0037624866221248414
1387,100,64,0.1,16,32,relu,sigmoid,2.303213863289902e-05,0.0047991810377291475,0.003762682379263901
426,50,32,0.1,16,64,sigmoid,relu,2.303631206972164e-05,0.0047996158252220185,0.004412106861602664
703,50,64,0.1,64,16,relu,sigmoid,2.305840387694474e-05,0.004801916687838799,0.003763085459695011
964,100,16,0.1,64,64,relu,sigmoid,2.315846629760696e-05,0.004812324417327552,0.0037645975607039084
518,50,64,0.001,32,16,sigmoid,tanh,2.3172381480085227e-05,0.004813769986204703,0.0044142671731972425
443,50,32,0.1,32,32,relu,tanh,2.3211511864557666e-05,0.004817832693707583,0.00376538469524447
955,100,16,0.1,64,32,relu,sigmoid,2.3220807512416914e-05,0.0048187973097461685,0.0037655216384956634
469,50,32,0.1,64,32,relu,sigmoid,2.324207562162871e-05,0.004821003590708963,0.003765833866795168
551,50,64,0.001,64,32,relu,tanh,2.3252701252307237e-05,0.004822105479176833,0.004343010923981628
1162,100,32,0.1,32,16,relu,sigmoid,2.3304063719935963e-05,0.004827428271858212,0.0037667353905886307
1008,100,32,0.001,32,32,relu,relu,2.3325795610992223e-05,0.00482967862398651,0.00446200564550404
1415,100,64,0.1,32,32,relu,tanh,2.3347294253871217e-05,0.004831903791868296,0.003767356724326328
257,50,32,0.001,16,32,sigmoid,tanh,2.3380713081327574e-05,0.00483536069816178,0.0043873701422897805
1192,100,32,0.1,64,16,sigmoid,sigmoid,2.3381922439018512e-05,0.004835485750058469,0.004189325471176829
1235,100,64,0.001,16,64,relu,tanh,2.3408756001225868e-05,0.004838259604571241,0.004504950641372777
533,50,64,0.001,32,64,relu,tanh,2.3411271343909733e-05,0.004838519540511305,0.00438390216144011
191,50,16,0.1,32,16,relu,tanh,2.347213036879213e-05,0.004844804471678101,0.0037691194060393827
406,50,32,0.1,16,16,relu,sigmoid,2.348800859575263e-05,0.004846442880686063,0.003769340319561158
442,50,32,0.1,32,32,relu,sigmoid,2.3516585515979475e-05,0.0048493902210463,0.0037697361133158945
909,100,16,0.1,16,64,relu,relu,2.358283934956039e-05,0.004856216567407223,0.004188403034333022
1163,100,32,0.1,32,16,relu,tanh,2.363247361677583e-05,0.004861324265750622,0.003771318363042564
482,50,32,0.1,64,64,sigmoid,tanh,2.3636331281752568e-05,0.004861721020559753,0.0037713694854387162
471,50,32,0.1,64,32,sigmoid,relu,2.364763068438276e-05,0.004862882960177302,0.00402916399920337
263,50,32,0.001,16,64,relu,tanh,2.3727670876922275e-05,0.004871105713995774,0.004210656023498876
1211,100,32,0.1,64,64,sigmoid,tanh,2.3748879524074953e-05,0.004873282212644262,0.0037728725648482815
1221,100,64,0.001,16,16,tanh,relu,2.376305225666054e-05,0.0048747361217465444,0.004440997564755747
1153,100,32,0.1,16,64,relu,sigmoid,2.3775837622967604e-05,0.00487604733600563,0.003773237303482263
1242,100,64,0.001,32,16,relu,relu,2.3824235080327655e-05,0.004881007588636557,0.004388435890997771
707,50,64,0.1,64,16,sigmoid,tanh,2.388236813240555e-05,0.0048869589861595475,0.0037746139070091046
1196,100,32,0.1,64,16,tanh,tanh,2.3917460037454157e-05,0.004890548030380047,0.0037748076979021573
497,50,64,0.001,16,32,relu,tanh,2.3941244576626004e-05,0.0048929791105854934,0.004322478602478213
704,50,64,0.1,64,16,relu,tanh,2.40208746228241e-05,0.0049011095297722225,0.0037763780923220514
561,50,64,0.001,64,64,sigmoid,relu,2.4048522894515546e-05,0.004903929332129037,0.004477889963858489
1446,100,64,0.1,64,32,tanh,relu,2.412261956264782e-05,0.004911478347977095,0.004443738815298721
668,50,64,0.1,16,64,relu,tanh,2.4320834583591937e-05,0.004931615818734458,0.0037837825121321976
276,50,32,0.001,32,16,tanh,relu,2.4408103697054572e-05,0.004940455818753424,0.004517946819041448
1193,100,32,0.1,64,16,sigmoid,tanh,2.4479225613433904e-05,0.004947648493318205,0.004282533331756008
684,50,64,0.1,32,32,relu,relu,2.4493145798665808e-05,0.0049490550409816425,0.003790531015407181
451,50,32,0.1,32,64,relu,sigmoid,2.4495959711641654e-05,0.004949339320721671,0.0037906955439332497
1189,100,32,0.1,64,16,relu,sigmoid,2.450816326903112e-05,0.004950572014326336,0.0037914083081101568
465,50,32,0.1,64,16,tanh,relu,2.4510084819294652e-05,0.004950766084081801,0.004343130691495698
1397,100,64,0.1,16,64,relu,tanh,2.454712491706478e-05,0.004954505516907291,0.0037928836865834138
433,50,32,0.1,32,16,relu,sigmoid,2.4601648073223152e-05,0.004960004846088676,0.00379682733993174
956,100,16,0.1,64,32,relu,tanh,2.4632722721022657e-05,0.004963136379450262,0.0037986128647969474
519,50,64,0.001,32,16,tanh,relu,2.4678886784143245e-05,0.004967784897129026,0.004409535994950637
648,50,64,0.1,16,16,relu,relu,2.4698624760223803e-05,0.0049697710973669405,0.003802374177743655
536,50,64,0.001,32,64,sigmoid,tanh,2.4716443468406676e-05,0.004971563483292422,0.004519429657683323
227,50,16,0.1,64,32,relu,tanh,2.4748982219288204e-05,0.004974834893671167,0.003805225523605298
464,50,32,0.1,64,16,sigmoid,tanh,2.4785427302795033e-05,0.004978496490186071,0.003807277069988846
666,50,64,0.1,16,64,relu,relu,2.479304695811672e-05,0.004979261688053432,0.00380770472849499
528,50,64,0.001,32,32,tanh,relu,2.49682389162151e-05,0.004996822882213767,0.004505625858925651
657,50,64,0.1,16,32,relu,relu,2.50410333641517e-05,0.005004101654058568,0.003823150227005663
706,50,64,0.1,64,16,sigmoid,sigmoid,2.5125103508100783e-05,0.005012494738959911,0.0038259352409799703
695,50,64,0.1,32,64,relu,tanh,2.5299863492954805e-05,0.005029896966435277,0.0038352361628930325
260,50,32,0.001,16,32,tanh,tanh,2.545766945880422e-05,0.00504555938016829,0.0046104367612767524
724,50,64,0.1,64,64,sigmoid,sigmoid,2.5665961580164143e-05,0.0050661584637833965,0.0039175200305413115
507,50,64,0.001,16,64,sigmoid,relu,2.5721674452126848e-05,0.005071654015420103,0.004606947961351729
1186,100,32,0.1,32,64,tanh,sigmoid,2.593068747003046e-05,0.005092218325055443,0.004360138864019073
509,50,64,0.001,16,64,sigmoid,tanh,2.6128339420384507e-05,0.005111588737406845,0.004601104856531429
659,50,64,0.1,16,32,relu,tanh,2.632357461682517e-05,0.0051306505062053455,0.0038882813163029846
460,50,32,0.1,64,16,relu,sigmoid,2.642611155234578e-05,0.005140633380464491,0.004634161586781432
521,50,64,0.001,32,16,tanh,tanh,2.6492757949060326e-05,0.005147111612259863,0.004675390180006714
470,50,32,0.1,64,32,relu,tanh,2.6564604651639276e-05,0.005154086209178042,0.0046457615129209635
477,50,32,0.1,64,64,relu,relu,2.6749908712931912e-05,0.005172031391332801,0.0039159548987210005
919,100,16,0.1,32,16,relu,sigmoid,2.6865713886685336e-05,0.005183214628653278,0.004243423932451488
500,50,64,0.001,16,32,sigmoid,tanh,2.6875308221083855e-05,0.005184140065727763,0.004764238475605476
946,100,16,0.1,64,16,relu,sigmoid,2.6913503036217747e-05,0.005187822571774959,0.003926298335832328
959,100,16,0.1,64,32,sigmoid,tanh,2.7065893818793382e-05,0.005202489194490786,0.003935804614791415
950,100,16,0.1,64,16,sigmoid,tanh,2.707160975844177e-05,0.005203038512104419,0.003936158828226192
461,50,32,0.1,64,16,relu,tanh,2.7222102244649346e-05,0.005217480449857896,0.004698947542074045
3,50,16,0.001,16,16,sigmoid,relu,2.7324726355806737e-05,0.005227305841043427,0.004755804581434585
1170,100,32,0.1,32,32,relu,relu,2.73785255696429e-05,0.005232449289734483,0.0035340372312058417
702,50,64,0.1,64,16,relu,relu,2.748096291996884e-05,0.0052422288122485495,0.004698922559183602
539,50,64,0.001,32,64,tanh,tanh,2.806170866779562e-05,0.005297330334026341,0.004795825639374153
504,50,64,0.001,16,64,relu,relu,2.835991598607406e-05,0.005325402894248853,0.004741952956634367
1164,100,32,0.1,32,16,sigmoid,relu,2.8395023404344755e-05,0.005328698096565873,0.004825871063866961
230,50,16,0.1,64,32,sigmoid,tanh,2.850146607827673e-05,0.005338676435061103,0.004684975224467564
486,50,64,0.001,16,16,relu,relu,2.8695867381121764e-05,0.005356852376267407,0.004922826871257354
1425,100,64,0.1,32,64,sigmoid,relu,2.8848038575425212e-05,0.00537103701117626,0.004916865777218997
219,50,16,0.1,64,16,sigmoid,relu,2.913972186310181e-05,0.005398122068192031,0.004682528086736936
1209,100,32,0.1,64,64,sigmoid,relu,2.916794769016955e-05,0.0054007358471017215,0.004814952037152996
494,50,64,0.001,16,16,tanh,tanh,2.928381474177988e-05,0.005411452184190477,0.004802189524689789
254,50,32,0.001,16,32,relu,tanh,2.937983378664062e-05,0.005420316760729083,0.004960214663149582
1442,100,64,0.1,64,32,relu,tanh,2.9642562238026483e-05,0.005444498345855794,0.004085335252438776
489,50,64,0.001,16,16,sigmoid,relu,2.9891150465988985e-05,0.005467279987890595,0.005001875411223004
537,50,64,0.001,32,64,tanh,relu,2.9924740052290452e-05,0.005470350999002756,0.004959221723374553
555,50,64,0.001,64,32,tanh,relu,2.9994037600009157e-05,0.005476681257843034,0.00490856258057678
498,50,64,0.001,16,32,sigmoid,relu,3.0329812820142963e-05,0.0055072509312853145,0.005050192480332252
902,100,16,0.1,16,32,relu,tanh,3.035984724134917e-05,0.005509977063595562,0.004132225651036576
920,100,16,0.1,32,16,relu,tanh,3.0374995959153116e-05,0.005511351554669064,0.0041331921187788955
930,100,16,0.1,32,32,sigmoid,relu,3.043994635058778e-05,0.0055172408276771626,0.004886891918297754
200,50,16,0.1,32,32,relu,tanh,3.072882388004997e-05,0.005543358537930771,0.004156843108854558
503,50,64,0.001,16,32,tanh,tanh,3.0897886693779076e-05,0.005558586753283525,0.0050090173661067675
947,100,16,0.1,64,16,relu,tanh,3.112825021014876e-05,0.0055792696842999765,0.004187216809684166
452,50,32,0.1,32,64,relu,tanh,3.126247324105834e-05,0.005591285473042701,0.00503031024891434
970,100,16,0.1,64,64,tanh,sigmoid,3.159420554899461e-05,0.005620872312105534,0.004920446195533252
478,50,32,0.1,64,64,relu,sigmoid,3.172844169191099e-05,0.005632800519449538,0.004231748407044646
910,100,16,0.1,16,64,relu,sigmoid,3.1749056341680464e-05,0.005634630098034872,0.0042332554189461755
1208,100,32,0.1,64,64,relu,tanh,3.1842492083300605e-05,0.005642915211422249,0.00424006782521647
181,50,16,0.1,16,64,relu,sigmoid,3.2038723031221124e-05,0.005660275879426826,0.004254279793512522
953,100,16,0.1,64,16,tanh,tanh,3.218672880723657e-05,0.0056733348929211445,0.004264915391647842
901,100,16,0.1,16,32,relu,sigmoid,3.2189082695551835e-05,0.005673542341038078,0.004265083968327462
522,50,64,0.001,32,32,relu,relu,3.221891745662172e-05,0.00567617102073411,0.00505487262292887
416,50,32,0.1,16,32,relu,tanh,3.2288315045176124e-05,0.00568228079605154,0.004322651241769019
173,50,16,0.1,16,32,relu,tanh,3.243595327026545e-05,0.005695257085528751,0.004282666197938258
1207,100,32,0.1,64,64,relu,sigmoid,3.264122888215726e-05,0.00571325029052266,0.004297141527537521
687,50,64,0.1,32,32,sigmoid,relu,3.2874899158844404e-05,0.005733663676816456,0.005081667293382519
967,100,16,0.1,64,64,sigmoid,sigmoid,3.291457731732827e-05,0.005737122738562273,0.004316219752289241
892,100,16,0.1,16,16,relu,sigmoid,3.2957040495113986e-05,0.005740822283881812,0.0043191636852054
228,50,16,0.1,64,32,sigmoid,relu,3.3301695096787764e-05,0.005770762089775298,0.005020862147704682
928,100,16,0.1,32,32,relu,sigmoid,3.333803193686799e-05,0.00577390958856025,0.0043471072505493055
237,50,16,0.1,64,64,sigmoid,relu,3.335147911744743e-05,0.005775073949089088,0.004922070112326019
968,100,16,0.1,64,64,sigmoid,tanh,3.339233823469905e-05,0.005778610406897064,0.004351478591319168
480,50,32,0.1,64,64,sigmoid,relu,3.352482205858099e-05,0.005790062353600433,0.00507030236255606
965,100,16,0.1,64,64,relu,tanh,3.384881699735984e-05,0.005817973616076291,0.004390763203383506
1453,100,64,0.1,64,64,sigmoid,sigmoid,3.395299784060748e-05,0.005826920099040957,0.005179201350590767
1200,100,32,0.1,64,32,sigmoid,relu,3.403802381377756e-05,0.005834211498889765,0.005275792245854877
1205,100,32,0.1,64,32,tanh,tanh,3.420987317714939e-05,0.005848920684805821,0.004947317723073402
441,50,32,0.1,32,32,relu,relu,3.433950809184298e-05,0.005859992158001833,0.00515464092836459
1440,100,64,0.1,64,32,relu,relu,3.441701201607577e-05,0.005866601402522227,0.004441968586670931
167,50,16,0.1,16,16,sigmoid,tanh,3.471352225466202e-05,0.005891818246913428,0.004925615022550675
576,50,64,0.01,16,32,relu,relu,3.524674947911198e-05,0.00593689729396694,0.005287720130261899
962,100,16,0.1,64,32,tanh,tanh,3.528664298897849e-05,0.005940256138330946,0.0045182773507780475
