,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
675,50,64,0.1,32,16,relu,relu,2.225998477022549e-05,0.004718048830843688,0.003751696037539645
685,50,64,0.1,32,32,relu,sigmoid,2.2278416577707848e-05,0.004720001756112793,0.0037513348265822977
725,50,64,0.1,64,64,sigmoid,tanh,2.2291923098009486e-05,0.004721432314246333,0.003751069441202336
235,50,16,0.1,64,64,relu,sigmoid,2.229644337315478e-05,0.004721910987423924,0.0037509841408241646
712,50,64,0.1,64,32,relu,sigmoid,2.2304433861813885e-05,0.004722757019137644,0.003750829501358922
1188,100,32,0.1,64,16,relu,relu,2.234146149660231e-05,0.004726675522669428,0.003941910907422642
564,50,64,0.001,64,64,tanh,relu,2.2341475952035347e-05,0.004726677051802392,0.00409721286745345
264,50,32,0.001,16,64,sigmoid,relu,2.2404764441946072e-05,0.004733367135765624,0.003944136134050733
707,50,64,0.1,64,16,sigmoid,tanh,2.2418399744652657e-05,0.004734807255280056,0.003752365544304475
693,50,64,0.1,32,64,relu,relu,2.2552939308432874e-05,0.004748993504778973,0.0037547978484438783
435,50,32,0.1,32,16,sigmoid,relu,2.25710337501813e-05,0.0047508982045694585,0.0037551165537890465
657,50,64,0.1,16,32,relu,relu,2.25811634897217e-05,0.004751964171763262,0.0037552941520679413
699,50,64,0.1,32,64,tanh,relu,2.2604846168197524e-05,0.004754455401851775,0.0037388636221393962
1268,100,64,0.001,32,64,tanh,tanh,2.263167158732844e-05,0.004757275647608455,0.004085970913748472
551,50,64,0.001,64,32,relu,tanh,2.2641780057028945e-05,0.004758337951115804,0.0038492249911829123
1222,100,64,0.001,16,16,tanh,sigmoid,2.2663007806862165e-05,0.00476056801304867,0.003862176480127983
668,50,64,0.1,16,64,relu,tanh,2.2668109297851457e-05,0.004761103789863382,0.0037567951495699903
677,50,64,0.1,32,16,relu,tanh,2.268231374717371e-05,0.0047625952743408405,0.0037570387905823703
1144,100,32,0.1,16,32,relu,sigmoid,2.268484915407474e-05,0.004762861446029555,0.0037570795034408268
651,50,64,0.1,16,16,sigmoid,relu,2.2742749028973937e-05,0.004768935838211072,0.0037580520434135453
461,50,32,0.1,64,16,relu,tanh,2.2802292514229377e-05,0.004775174605627461,0.003759035108585469
716,50,64,0.1,64,32,sigmoid,tanh,2.28322449807939e-05,0.004778309845624695,0.0037594923764432504
407,50,32,0.1,16,16,relu,tanh,2.289665246303592e-05,0.0047850446667754235,0.0037605592962242085
440,50,32,0.1,32,16,tanh,tanh,2.296998712699445e-05,0.004792701443548769,0.003761676817924459
307,50,32,0.001,64,32,relu,sigmoid,2.301777445229475e-05,0.004797684280180882,0.004072821947199046
25,50,16,0.001,16,64,tanh,sigmoid,2.3022956637140283e-05,0.004798224321260969,0.004140623704590867
449,50,32,0.1,32,32,tanh,tanh,2.3062382648082403e-05,0.00480233095986547,0.003717194665867869
546,50,64,0.001,64,16,tanh,relu,2.3232632550485194e-05,0.004820024123433947,0.004262073067385608
423,50,32,0.1,16,64,relu,relu,2.324240721348893e-05,0.004821037980921632,0.003764964901722304
740,100,16,0.001,16,32,relu,tanh,2.3315278434564887e-05,0.004828589694161732,0.004211440208670437
915,100,16,0.1,16,64,tanh,relu,2.332820594478098e-05,0.004829928151099246,0.0037670854402083657
163,50,16,0.1,16,16,relu,sigmoid,2.3340222662785074e-05,0.004831171976113568,0.0037672555783185846
190,50,16,0.1,32,16,relu,sigmoid,2.335406087047656e-05,0.004832603943059742,0.003767454516149711
483,50,32,0.1,64,64,tanh,relu,2.335678800425612e-05,0.004832886094690844,0.003858740898964348
918,100,16,0.1,32,16,relu,relu,2.3468351327712544e-05,0.004844414446319859,0.0037690667222125937
162,50,16,0.1,16,16,relu,relu,2.350216777750976e-05,0.004847903441438347,0.003769536712838644
1211,100,32,0.1,64,64,sigmoid,tanh,2.3549325898329425e-05,0.0048527647684932585,0.0037701856896819523
557,50,64,0.001,64,32,tanh,tanh,2.3644031401201378e-05,0.0048625128690011074,0.004003357757725056
255,50,32,0.001,16,32,sigmoid,relu,2.3714428690383e-05,0.0048697462655032655,0.004011169031423705
452,50,32,0.1,32,64,relu,tanh,2.3773265869374894e-05,0.004875783615930356,0.003773115974537594
509,50,64,0.001,16,64,sigmoid,tanh,2.377341573588076e-05,0.004875798984359462,0.004211555234061745
195,50,16,0.1,32,16,tanh,relu,2.3823905253798692e-05,0.00488097380179393,0.003773856208327858
469,50,32,0.1,64,32,relu,sigmoid,2.3824899827894844e-05,0.004881075683483595,0.003773869162419184
1392,100,64,0.1,16,32,tanh,relu,2.3853383110228973e-05,0.004883992537896529,0.003952759554095758
695,50,64,0.1,32,64,relu,tanh,2.3879822970238905e-05,0.004886698575750187,0.0037745823314114997
424,50,32,0.1,16,64,relu,sigmoid,2.396101544286207e-05,0.0048949990237856095,0.003775620740625391
405,50,32,0.1,16,16,relu,relu,2.39659289462483e-05,0.004895500888187878,0.003775683197851439
181,50,16,0.1,16,64,relu,sigmoid,2.3968893983173555e-05,0.004895803711667121,0.0037757217709715957
443,50,32,0.1,32,32,relu,tanh,2.4013473743753562e-05,0.004900354450828385,0.0037762848691290894
217,50,16,0.1,64,16,relu,sigmoid,2.406971389169799e-05,0.004906089470413069,0.0037769904044604257
296,50,32,0.001,32,64,tanh,tanh,2.4111602865465116e-05,0.004910356694321209,0.004062921739527381
1217,100,64,0.001,16,16,relu,tanh,2.4179549066801533e-05,0.004917270489489218,0.004482494651764593
723,50,64,0.1,64,64,sigmoid,relu,2.4218703093963998e-05,0.004921250155597051,0.004059247678747141
408,50,32,0.1,16,16,sigmoid,relu,2.4236845039006868e-05,0.004923093035786229,0.004372709334969887
703,50,64,0.1,64,16,relu,sigmoid,2.4250813280365487e-05,0.004924511476315746,0.0037812465752621173
221,50,16,0.1,64,16,sigmoid,tanh,2.425949714042672e-05,0.004925393095015536,0.003781561521607565
963,100,16,0.1,64,64,relu,relu,2.426689744821328e-05,0.004926144278054925,0.004009274322074492
432,50,32,0.1,32,16,relu,relu,2.4280072534017158e-05,0.004927481358058816,0.0037812620160763387
1430,100,64,0.1,32,64,tanh,tanh,2.4293990856713257e-05,0.00492889347183658,0.003945762378531793
676,50,64,0.1,32,16,relu,sigmoid,2.433678627384241e-05,0.004933232842046117,0.0037843543427351343
1239,100,64,0.001,16,64,tanh,relu,2.43648523253032e-05,0.004936076612584452,0.004379384219681257
192,50,16,0.1,32,16,sigmoid,relu,2.4368341270077886e-05,0.004936430012678989,0.0037854848185266917
433,50,32,0.1,32,16,relu,sigmoid,2.43813973389869e-05,0.004937752255732045,0.0037859509923222575
953,100,16,0.1,64,16,tanh,tanh,2.4522145643224043e-05,0.004951984010800524,0.0037922233749101805
493,50,64,0.001,16,16,tanh,sigmoid,2.4549122461523708e-05,0.004954707101486798,0.004236029878805944
406,50,32,0.1,16,16,relu,sigmoid,2.463516407153903e-05,0.004963382321717624,0.0037987528152478856
187,50,16,0.1,16,64,tanh,sigmoid,2.4716725624831264e-05,0.004971591860242679,0.0038033426695628612
1225,100,64,0.001,16,32,relu,sigmoid,2.4865493567044538e-05,0.004986531215889913,0.004240010500470756
249,50,32,0.001,16,16,tanh,relu,2.4895157954371047e-05,0.0049895047804738146,0.0041144730809078
518,50,64,0.001,32,16,sigmoid,tanh,2.4926492404798798e-05,0.004992643829154929,0.004254463059206332
527,50,64,0.001,32,32,sigmoid,tanh,2.4954454830870895e-05,0.00499544340683296,0.004188769869332297
726,50,64,0.1,64,64,tanh,relu,2.5007784961033717e-05,0.005000778435507188,0.00380872972097146
258,50,32,0.001,16,32,tanh,relu,2.5039223397876182e-05,0.005003920802518379,0.004377538333955247
1016,100,32,0.001,32,32,tanh,tanh,2.531139912021239e-05,0.005031043541872043,0.004242201751524522
420,50,32,0.1,16,32,tanh,relu,2.535245555256516e-05,0.0050351221983746496,0.004221753978599324
171,50,16,0.1,16,32,relu,relu,2.537334950985233e-05,0.005037196592337084,0.0038391112867850173
316,50,32,0.001,64,64,relu,sigmoid,2.5440639205062873e-05,0.005043871450092961,0.004460911834417387
909,100,16,0.1,16,64,relu,relu,2.544233419865406e-05,0.005044039472352894,0.0038426180287048674
285,50,32,0.001,32,32,tanh,relu,2.5455783481464266e-05,0.0050453724819347345,0.004337433508152802
1198,100,32,0.1,64,32,relu,sigmoid,2.556095070870016e-05,0.005055783886668828,0.0038487803015164407
473,50,32,0.1,64,32,sigmoid,tanh,2.5574972483820898e-05,0.005057170402885481,0.004325161863221733
902,100,16,0.1,16,32,relu,tanh,2.5671238241161115e-05,0.005066679212379753,0.003854576274263434
1396,100,64,0.1,16,64,relu,sigmoid,2.5695892295104785e-05,0.0050691115883461065,0.004220719559708192
654,50,64,0.1,16,16,tanh,relu,2.57357919691159e-05,0.005073045630498103,0.0038548981603006693
1190,100,32,0.1,64,16,relu,tanh,2.575450357014505e-05,0.005074889513097309,0.003858565960900603
919,100,16,0.1,32,16,relu,sigmoid,2.5756856614498812e-05,0.005075121339879354,0.0038586871741838106
1202,100,32,0.1,64,32,sigmoid,tanh,2.5776530421671885e-05,0.005077059229679311,0.0038596697188788168
1160,100,32,0.1,16,64,tanh,tanh,2.5795672561675107e-05,0.005078944040022011,0.0044236964071198434
482,50,32,0.1,64,64,sigmoid,tanh,2.580664846921579e-05,0.00508002445557261,0.00386117129468849
1199,100,32,0.1,64,32,relu,tanh,2.5823374434202312e-05,0.00508167043738595,0.0038620034793949106
189,50,16,0.1,32,16,relu,relu,2.58357324392039e-05,0.00508288623118833,0.003862364054213812
910,100,16,0.1,16,64,relu,sigmoid,2.5888926970897692e-05,0.005088116249742894,0.0038652498093805607
900,100,16,0.1,16,32,relu,relu,2.589148755714664e-05,0.005088367867710298,0.0038653761696017842
894,100,16,0.1,16,16,sigmoid,relu,2.5902223584659884e-05,0.005089422716247874,0.0038659056102541183
937,100,16,0.1,32,64,relu,sigmoid,2.5912777661249037e-05,0.005090459474472716,0.0038664255088302407
1433,100,64,0.1,64,16,relu,tanh,2.594938255463126e-05,0.005094053646618895,0.003868224334771341
499,50,64,0.001,16,32,sigmoid,sigmoid,2.598645079833261e-05,0.005097690731922898,0.0043846167039130685
180,50,16,0.1,16,64,relu,relu,2.600385570650924e-05,0.0050993975827061415,0.003870380670500804
704,50,64,0.1,64,16,relu,tanh,2.6010468089104366e-05,0.005100045890882195,0.0038712115250996064
529,50,64,0.001,32,32,tanh,sigmoid,2.6016812980444835e-05,0.005100667895525529,0.0044939108784794865
962,100,16,0.1,64,32,tanh,tanh,2.6023710101419124e-05,0.005101343950511387,0.004033052308509728
686,50,64,0.1,32,32,relu,tanh,2.6029353537686672e-05,0.005101897052831101,0.0038721166344005058
209,50,16,0.1,32,64,relu,tanh,2.6083180647650085e-05,0.005107169533866101,0.0038747430185867835
956,100,16,0.1,64,32,relu,tanh,2.612227192491218e-05,0.005110995199069569,0.004608178339789616
1230,100,64,0.001,16,32,tanh,relu,2.6132360631130715e-05,0.005111982064828741,0.004213651020980403
508,50,64,0.001,16,64,sigmoid,sigmoid,2.615066494650336e-05,0.0051137720858973916,0.004398936165143308
315,50,32,0.001,64,64,relu,relu,2.6272597561925518e-05,0.00512568020480458,0.0039357321817584424
526,50,64,0.001,32,32,sigmoid,sigmoid,2.6284748827862786e-05,0.005126865399819151,0.0044195806638729065
236,50,16,0.1,64,64,relu,tanh,2.6385214759298e-05,0.005136654043178108,0.0038923497106111717
955,100,16,0.1,64,32,relu,sigmoid,2.6405705307490013e-05,0.0051386481984555055,0.004632439849249929
1214,100,32,0.1,64,64,tanh,tanh,2.640945337520288e-05,0.005139012879454855,0.003924853347426026
33,50,16,0.001,32,16,tanh,relu,2.6485261219218932e-05,0.005146383314447043,0.004617898910647905
1155,100,32,0.1,16,64,sigmoid,relu,2.6567019765925965e-05,0.00515432049507265,0.004216910854449631
1251,100,64,0.001,32,32,relu,relu,2.6599025280295185e-05,0.005157424287403082,0.004622128999774631
714,50,64,0.1,64,32,sigmoid,relu,2.6654226350823118e-05,0.005162773126026663,0.0045246150242994705
722,50,64,0.1,64,64,relu,tanh,2.6667403317227008e-05,0.00516404912033445,0.0039106823522268306
701,50,64,0.1,32,64,tanh,tanh,2.668815301645716e-05,0.0051660577829189215,0.004374741161062642
276,50,32,0.001,32,16,tanh,relu,2.6764514998867167e-05,0.005173443243997866,0.004490581763753952
767,100,16,0.001,32,32,relu,tanh,2.692231787491031e-05,0.005188672072400636,0.003829037225376516
906,100,16,0.1,16,32,tanh,relu,2.7081505216222136e-05,0.00520398935589055,0.003936771545179897
243,50,32,0.001,16,16,relu,relu,2.716033786487247e-05,0.005211558103376808,0.004346670512613007
1215,100,64,0.001,16,16,relu,relu,2.7201605885183244e-05,0.005215515879103739,0.00452273266181853
974,100,32,0.001,16,16,relu,tanh,2.7220987890090675e-05,0.005217373658277762,0.004659702197099025
1163,100,32,0.1,32,16,relu,tanh,2.7285163566651448e-05,0.005223520227456906,0.00394927444088201
240,50,16,0.1,64,64,tanh,relu,2.7352022902798227e-05,0.005229916146822837,0.003944943090085963
1446,100,64,0.1,64,32,tanh,relu,2.7382034039317744e-05,0.005232784539737686,0.004394211232619376
933,100,16,0.1,32,32,tanh,relu,2.7446882479825117e-05,0.005238977236047616,0.003959058018358636
952,100,16,0.1,64,16,tanh,sigmoid,2.744731973158692e-05,0.005239018966522923,0.0033028969675689183
559,50,64,0.001,64,64,relu,sigmoid,2.7575274705523553e-05,0.005251216497681613,0.004411325134238625
739,100,16,0.001,16,32,relu,sigmoid,2.758270487012284e-05,0.005251923920823952,0.004330306632640943
294,50,32,0.001,32,64,tanh,relu,2.7628946495011497e-05,0.005256324428249411,0.004434142811907962
521,50,64,0.001,32,16,tanh,tanh,2.763046245448869e-05,0.005256468629649442,0.004204428315176833
222,50,16,0.1,64,16,tanh,relu,2.7733192510552635e-05,0.00526623133849555,0.004188269532012374
649,50,64,0.1,16,16,relu,sigmoid,2.7765632259215387e-05,0.0052693104159097885,0.0048346084249764245
239,50,16,0.1,64,64,sigmoid,tanh,2.78065595133868e-05,0.005273192535209273,0.0039803831129021925
534,50,64,0.001,32,64,sigmoid,relu,2.7845058346252948e-05,0.005276841701837657,0.0045479941953225815
492,50,64,0.001,16,16,tanh,relu,2.7863805602261313e-05,0.005278617773836377,0.004358292631308486
29,50,16,0.001,32,16,relu,tanh,2.7967951557527223e-05,0.005288473461928993,0.004416661019877998
947,100,16,0.1,64,16,relu,tanh,2.8112818406238152e-05,0.005302152242838577,0.004773130244857154
558,50,64,0.001,64,64,relu,relu,2.828409067914358e-05,0.0053182789207734844,0.004397795337644858
966,100,16,0.1,64,64,sigmoid,relu,2.8304352011224398e-05,0.005320183456538355,0.004235833977089965
252,50,32,0.001,16,32,relu,relu,2.834423547003418e-05,0.005323930453155279,0.004255024885087019
621,50,64,0.01,64,16,relu,relu,2.837008508859869e-05,0.005326357581743709,0.0045564268389031255
513,50,64,0.001,32,16,relu,relu,2.8436655356795663e-05,0.0053326030563689685,0.004597593054419661
920,100,16,0.1,32,16,relu,tanh,2.8436794657608207e-05,0.005332616117592584,0.0040164288551495855
758,100,16,0.001,32,16,relu,tanh,2.8456429005982956e-05,0.005334456767655256,0.00415838707461493
1178,100,32,0.1,32,32,tanh,tanh,2.8498387606851716e-05,0.005338388109425139,0.004019867588089926
185,50,16,0.1,16,64,sigmoid,tanh,2.8721762445339864e-05,0.00535926883495686,0.004340891079464815
477,50,32,0.1,64,64,relu,relu,2.879091864840014e-05,0.005365716974310156,0.004641794842928134
253,50,32,0.001,16,32,relu,sigmoid,2.8868922340264384e-05,0.005372980768648291,0.004677020241318248
188,50,16,0.1,16,64,tanh,tanh,2.8879552970124072e-05,0.005373969945033566,0.004623885450222771
1208,100,32,0.1,64,64,relu,tanh,2.8891120270712814e-05,0.005375046071496766,0.004841279926588053
987,100,32,0.001,16,32,tanh,relu,2.8904806422596665e-05,0.0053763190402539044,0.004575437510092634
554,50,64,0.001,64,32,sigmoid,tanh,2.8967807723714898e-05,0.005382174999358056,0.004613147853075896
1248,100,64,0.001,32,16,tanh,relu,2.8989498265128545e-05,0.005384189657239848,0.0046668856744719565
231,50,16,0.1,64,32,tanh,relu,2.900791094027891e-05,0.005385899269414431,0.004164152859702634
1443,100,64,0.1,64,32,sigmoid,relu,2.9080023592934714e-05,0.005392589692618447,0.0044193779959574705
542,50,64,0.001,64,16,relu,tanh,2.90871654014557e-05,0.005393251839239078,0.004840955683947142
1232,100,64,0.001,16,32,tanh,tanh,2.9302008254556125e-05,0.005413132942627229,0.0045466863236598145
428,50,32,0.1,16,64,sigmoid,tanh,2.945918305880568e-05,0.005427631440951539,0.004231249327543837
28,50,16,0.001,32,16,relu,sigmoid,2.961676040949746e-05,0.005442128297779965,0.003991861073958571
1451,100,64,0.1,64,64,relu,tanh,2.9638060675719857e-05,0.005444084925469096,0.004085034995107585
1149,100,32,0.1,16,32,tanh,relu,2.979046928287941e-05,0.005458064609628528,0.004232153974198622
490,50,64,0.001,16,16,sigmoid,sigmoid,2.9844564812329303e-05,0.005463017921655511,0.004768664119463586
531,50,64,0.001,32,64,relu,relu,2.9904681881287126e-05,0.005468517338482811,0.00466727606105017
911,100,16,0.1,16,64,relu,tanh,2.9943564734434568e-05,0.005472071338573225,0.004104243946303256
1226,100,64,0.001,16,32,relu,tanh,2.9954875330192713e-05,0.005473104724942938,0.004742355747911694
1010,100,32,0.001,32,32,relu,tanh,3.003896820084001e-05,0.005480781714394399,0.003786772478337122
42,50,16,0.001,32,32,tanh,relu,3.0067732859371752e-05,0.005483405224800712,0.004475107581183949
946,100,16,0.1,64,16,relu,sigmoid,3.0221898209566472e-05,0.005497444698181735,0.004554539380086059
517,50,64,0.001,32,16,sigmoid,sigmoid,3.0292014334180728e-05,0.005503818159621621,0.0044659860792188675
263,50,32,0.001,16,64,relu,tanh,3.055079153662973e-05,0.005527277045402169,0.0049344364695922596
705,50,64,0.1,64,16,sigmoid,relu,3.0577085506113924e-05,0.005529655098296269,0.004685652364893373
1244,100,64,0.001,32,16,relu,tanh,3.074636270530161e-05,0.005544940279687565,0.0046364138203767455
1167,100,32,0.1,32,16,tanh,relu,3.092636335411286e-05,0.005561147665195815,0.004404640642391472
262,50,32,0.001,16,64,relu,sigmoid,3.113826773714467e-05,0.005580167357449476,0.004701701341893023
246,50,32,0.001,16,16,sigmoid,relu,3.1216410734228666e-05,0.005587164820750204,0.004681488896807736
501,50,64,0.001,16,32,tanh,relu,3.154307604733353e-05,0.005616322288413792,0.00476718903014417
480,50,32,0.1,64,64,sigmoid,relu,3.161529392640699e-05,0.005622747898172831,0.004542335006792227
495,50,64,0.001,16,32,relu,relu,3.175149729501929e-05,0.005634846696674124,0.0050521184905829766
1400,100,64,0.1,16,64,sigmoid,tanh,3.187083094595927e-05,0.005645425665612759,0.00455912767297033
512,50,64,0.001,16,64,tanh,tanh,3.1999501786191337e-05,0.0056568102130256535,0.004580637927165314
1414,100,64,0.1,32,32,relu,sigmoid,3.224621933323196e-05,0.005678575466895898,0.004266846476548195
1145,100,32,0.1,16,32,relu,tanh,3.2625505923247774e-05,0.005711874116544217,0.004593779578123004
1233,100,64,0.001,16,64,relu,relu,3.2755230235646744e-05,0.005723218520696789,0.004825958214829611
960,100,16,0.1,64,32,tanh,relu,3.3142619495642897e-05,0.005756962697086277,0.00472615842054247
1181,100,32,0.1,32,64,relu,tanh,3.328998929769015e-05,0.005769747767250328,0.004343231692926521
1416,100,64,0.1,32,32,sigmoid,relu,3.344732745844396e-05,0.005783366446840799,0.004925694626598492
1169,100,32,0.1,32,16,tanh,tanh,3.363324114957419e-05,0.005799417311211031,0.004682768604888032
1389,100,64,0.1,16,32,sigmoid,relu,3.379019645951749e-05,0.005812933550241005,0.005179343701018493
505,50,64,0.001,16,64,relu,sigmoid,3.3803154903977674e-05,0.005814048065158876,0.005343773090667793
973,100,32,0.001,16,16,relu,sigmoid,3.386868363802243e-05,0.005819680716158098,0.004079422635039103
983,100,32,0.001,16,32,relu,tanh,3.4216293076855704e-05,0.005849469469691735,0.003915800779732665
1158,100,32,0.1,16,64,tanh,relu,3.422090150583772e-05,0.005849863374971908,0.004406770469944054
201,50,16,0.1,32,32,sigmoid,relu,3.429211278137673e-05,0.0058559467877856205,0.004799452090977232
1162,100,32,0.1,32,16,relu,sigmoid,3.4752921045654555e-05,0.005895160815928142,0.004471730062108128
543,50,64,0.001,64,16,sigmoid,relu,3.4968387055390296e-05,0.005913407398056581,0.005068268787082683
1172,100,32,0.1,32,32,relu,tanh,3.5023404295524285e-05,0.005918057476530985,0.004495430613149295
1028,100,32,0.001,64,16,relu,tanh,3.503105957668368e-05,0.005918704214326281,0.00510601968388981
458,50,32,0.1,32,64,tanh,tanh,3.533849511307676e-05,0.005944619004871276,0.00452275050260952
507,50,64,0.001,16,64,sigmoid,relu,3.552603676508542e-05,0.005960372200214129,0.0052741432883409226
1436,100,64,0.1,64,16,sigmoid,tanh,3.590000940757489e-05,0.005991661656633733,0.00495421852366774
267,50,32,0.001,16,64,tanh,relu,3.5950020711582744e-05,0.005995833612733324,0.0051151024103270595
1413,100,64,0.1,32,32,relu,relu,3.603082223692751e-05,0.006002567970204711,0.005538186676487605
1255,100,64,0.001,32,32,sigmoid,sigmoid,3.6503327358642004e-05,0.006041798354682321,0.005249520987196313
1000,100,32,0.001,32,16,relu,sigmoid,3.7736566616846934e-05,0.006143009573234192,0.005525423976074386
711,50,64,0.1,64,32,relu,relu,3.803855753233453e-05,0.0061675406388879625,0.0047455228497495046
1452,100,64,0.1,64,64,sigmoid,relu,3.8208864972357185e-05,0.006181331973964607,0.0048155288122863895
687,50,64,0.1,32,32,sigmoid,relu,3.836173605606016e-05,0.00619368517573021,0.005104611042119248
1194,100,32,0.1,64,16,tanh,relu,3.860225793157322e-05,0.006213071537619153,0.004789483079153085
215,50,16,0.1,32,64,tanh,tanh,3.867399425846751e-05,0.006218841874373999,0.005281541317851533
561,50,64,0.001,64,64,sigmoid,relu,3.8812015329180254e-05,0.0062299289987270525,0.005337616022625009
1223,100,64,0.001,16,16,tanh,tanh,3.884729611710202e-05,0.00623275991171664,0.005293739517711205
1445,100,64,0.1,64,32,sigmoid,tanh,3.9305346876956775e-05,0.0062693976486546754,0.005359315484624943
24,50,16,0.001,16,64,tanh,relu,3.9336025431056496e-05,0.006271843862139467,0.004991551000433364
213,50,16,0.1,32,64,tanh,relu,3.935228711865323e-05,0.006273140132234672,0.005355930317430578
1200,100,32,0.1,64,32,sigmoid,relu,3.937885108686418e-05,0.006275257053449219,0.00513469125181714
183,50,16,0.1,16,64,sigmoid,relu,3.975541419259793e-05,0.006305189465241939,0.005139452227365328
535,50,64,0.001,32,64,sigmoid,sigmoid,3.9770501162503e-05,0.006306385744822703,0.005509487176300852
417,50,32,0.1,16,32,sigmoid,relu,4.1036989534532634e-05,0.00640601198363948,0.005584769704570095
562,50,64,0.001,64,64,sigmoid,sigmoid,4.104663083478996e-05,0.006406764459131455,0.005602728614867861
450,50,32,0.1,32,64,relu,relu,4.123604256543927e-05,0.006421529612595372,0.00518212040182036
486,50,64,0.001,16,16,relu,relu,4.13276854802104e-05,0.0064286612510078955,0.005443943319919317
247,50,32,0.001,16,16,sigmoid,sigmoid,4.139789168036808e-05,0.0064341193399227595,0.0055478066507304215
660,50,64,0.1,16,32,sigmoid,relu,4.1644138038380344e-05,0.006453226947689066,0.0051502965945618455
692,50,64,0.1,32,32,tanh,tanh,4.2157909059380834e-05,0.006492912217131911,0.005103322919662655
474,50,32,0.1,64,32,tanh,relu,4.2612406113898984e-05,0.006527817867702727,0.005687470579176667
1209,100,32,0.1,64,64,sigmoid,relu,4.286027378535008e-05,0.006546775831304298,0.005440211413916485
1219,100,64,0.001,16,16,sigmoid,sigmoid,4.29195961575223e-05,0.006551304920206531,0.005696196663287008
1173,100,32,0.1,32,32,sigmoid,relu,4.361679753419012e-05,0.0066043014418021625,0.0055263512634736
718,50,64,0.1,64,32,tanh,sigmoid,4.430552971755563e-05,0.0066562399083533366,0.005235290469682427
288,50,32,0.001,32,64,relu,relu,4.4563069020455475e-05,0.006675557581240347,0.004834057037548853
1423,100,64,0.1,32,64,relu,sigmoid,4.548128232273639e-05,0.006743981192347469,0.005284625316880198
696,50,64,0.1,32,64,sigmoid,relu,4.6390702252677594e-05,0.006811072034025011,0.005493673874125678
1448,100,64,0.1,64,32,tanh,tanh,4.6460306019798836e-05,0.006816179723261325,0.00600851514986532
471,50,32,0.1,64,32,sigmoid,relu,4.7143267040665404e-05,0.006866095472731602,0.0055795190759358
426,50,32,0.1,16,64,sigmoid,relu,4.7149437823095004e-05,0.006866544824225281,0.005681866084092182
210,50,16,0.1,32,64,sigmoid,relu,4.743387802001914e-05,0.006887225712870106,0.006119072449540208
544,50,64,0.001,64,16,sigmoid,sigmoid,4.759694166034491e-05,0.006899053678610198,0.00599718386208632
1182,100,32,0.1,32,64,sigmoid,relu,4.7973535448111586e-05,0.006926293052427942,0.005568072025423247
694,50,64,0.1,32,64,relu,sigmoid,4.8148790006072266e-05,0.006938932915518946,0.005964733675355882
199,50,16,0.1,32,32,relu,sigmoid,4.8413800569429195e-05,0.006958002627868805,0.006200313686328722
237,50,16,0.1,64,64,sigmoid,relu,4.8603318901189115e-05,0.006971608057054636,0.0058223440094693005
1455,100,64,0.1,64,64,tanh,relu,4.905533925036674e-05,0.007003951688180519,0.005527127005353482
1428,100,64,0.1,32,64,tanh,relu,4.916974412094074e-05,0.007012114097826756,0.00550681406485656
930,100,16,0.1,32,32,sigmoid,relu,4.992004528412326e-05,0.007065411897697349,0.006204741874740511
1437,100,64,0.1,64,16,tanh,relu,4.9920907175176616e-05,0.00706547289112177,0.005975016910640923
669,50,64,0.1,16,64,sigmoid,relu,5.0283496627434156e-05,0.007091085715702086,0.005789984053189722
1398,100,64,0.1,16,64,sigmoid,relu,5.032569729508458e-05,0.00709406070562443,0.005907745649312913
242,50,16,0.1,64,64,tanh,tanh,5.136687649693351e-05,0.007167068891599515,0.006147370777711064
738,100,16,0.001,16,32,relu,relu,5.1407613069921704e-05,0.007169910255360363,0.0056685842947335596
496,50,64,0.001,16,32,relu,sigmoid,5.2919749471807694e-05,0.0072745961724213735,0.006143337645711776
489,50,64,0.001,16,16,sigmoid,relu,5.362357668328325e-05,0.007322812074830491,0.0062506940992975765
498,50,64,0.001,16,32,sigmoid,relu,5.442481050731875e-05,0.007377317297454323,0.006388428048856874
916,100,16,0.1,16,64,tanh,sigmoid,5.450618214397867e-05,0.0073828302258672224,0.006392966527766103
453,50,32,0.1,32,64,sigmoid,relu,5.50116097526291e-05,0.007416981175156716,0.006522681829732822
1442,100,64,0.1,64,32,relu,tanh,5.56125429270762e-05,0.007457381774260735,0.006030049736354551
465,50,32,0.1,64,16,tanh,relu,5.773204164776802e-05,0.007598160412084495,0.006417326725426628
228,50,16,0.1,64,32,sigmoid,relu,5.7940484106528937e-05,0.007611864693130648,0.006137008863670446
1424,100,64,0.1,32,64,relu,tanh,5.8007292596476164e-05,0.007616251873229782,0.0061954405769274615
1205,100,32,0.1,64,32,tanh,tanh,5.82524109208292e-05,0.0076323267042776154,0.006723749220950194
204,50,16,0.1,32,32,tanh,relu,5.857521541841153e-05,0.007653444676641462,0.006778920609176494
485,50,32,0.1,64,64,tanh,tanh,5.9354808599258285e-05,0.007704207201215339,0.006667547461986284
182,50,16,0.1,16,64,relu,tanh,6.244884980573528e-05,0.007902458465929149,0.0067082142437886174
721,50,64,0.1,64,64,relu,sigmoid,6.465178046158456e-05,0.008040633088357195,0.0067694887584117775
672,50,64,0.1,16,64,tanh,relu,6.465278642725572e-05,0.0080406956432423,0.007229415530182627
